ledger_id,transaction_id,account_id,ledger_type,amount,entry_date
7580072,574-ANU-443237,882116,Equity,551.18,2018-07-01 23:14:48.124351
6448698,658-NXM-393317,617084,Expense,486.69,2019-01-18 23:14:48.124351
5715528,674-DHH-570586,325124,Expense,1309.7,2023-02-28 23:14:48.124351
7883745,375-KVC-854963,131384,Liability,1239.02,2020-05-01 23:14:48.124351
6569370,436-FXY-528961,128290,Asset,1147.87,2022-05-19 23:14:48.124351
6550982,718-DAL-938762,499840,Asset,944.64,2023-10-02 23:14:48.124351
7589733,243-SCJ-326296,204108,Income,1110.1,2021-06-05 23:14:48.124351
5883247,899-EWZ-497632,564829,Asset,635.59,2020-05-05 23:14:48.124351
5999765,072-FGR-948940,421736,Asset,599.6,2022-06-26 23:14:48.124351
7129956,266-GCC-261946,276691,Expense,327.11,2018-11-17 23:14:48.124351
6201816,444-AKN-670208,542239,Asset,1402.91,2023-01-31 23:14:48.124351
6834890,055-WVO-976564,766358,Asset,398.49,2023-09-15 23:14:48.124351
6006181,306-FIA-679610,360611,Asset,1345.77,2020-07-09 23:14:48.124351
7769816,743-APC-15932,161003,Income,1166.54,2020-06-16 23:14:48.124351
7951739,335-NJA-430846,993926,Expense,839.42,2024-01-14 23:14:48.124351
7399359,895-GVR-183734,427236,Equity,879.0,2018-10-04 23:14:48.124351
5426973,022-QQL-795243,344020,Income,911.53,2021-07-12 23:14:48.124351
7315621,485-KZP-362823,598138,Income,1470.01,2019-10-16 23:14:48.124351
7669754,644-JPN-444214,880681,Equity,1460.11,2022-12-15 23:14:48.124351
5975493,262-ZHI-609402,203444,Asset,716.48,2022-11-05 23:14:48.124351
6592039,917-VQH-243605,72167,Asset,1302.45,2022-06-20 23:14:48.124351
7272068,644-GJD-141286,18021,Expense,1005.6,2018-05-23 23:14:48.124351
8052549,637-HAT-687303,519177,Liability,1159.5,2022-01-10 23:14:48.124351
6402519,444-JXU-296763,430757,Income,954.38,2020-12-27 23:14:48.124351
8004780,511-LKS-194998,284190,Income,1328.04,2022-09-06 23:14:48.124351
7095409,946-WYW-632941,356893,Liability,543.76,2023-11-14 23:14:48.124351
5482476,222-JPP-571133,779755,Liability,929.6,2020-12-04 23:14:48.124351
7315841,203-HJH-536949,921067,Equity,454.87,2020-02-20 23:14:48.124351
5123013,978-UEG-820161,782986,Liability,426.24,2023-06-10 23:14:48.124351
5564858,480-VPX-651806,133084,Liability,1424.64,2019-11-18 23:14:48.124351
6672205,844-SFG-154895,41448,Liability,959.31,2018-06-22 23:14:48.124351
6401288,603-WTH-214183,330335,Asset,805.96,2023-07-02 23:14:48.124351
5344827,481-LQM-487748,984180,Expense,459.73,2023-10-16 23:14:48.124351
5880396,091-RAI-104420,554183,Liability,304.92,2022-03-26 23:14:48.124351
7386651,100-NBX-53247,334645,Equity,266.27,2020-01-13 23:14:48.124351
7253839,620-BLV-394318,241532,Liability,477.55,2018-10-07 23:14:48.124351
6789440,142-AMW-487229,770225,Liability,1211.49,2019-11-04 23:14:48.124351
6326020,275-SNH-78210,579028,Asset,668.44,2018-08-15 23:14:48.124351
5752843,748-QEB-348159,272712,Expense,1156.32,2021-06-25 23:14:48.124351
7665881,952-HGE-889152,30811,Liability,633.85,2021-04-15 23:14:48.124351
5480316,117-MJY-927985,69244,Liability,495.45,2019-02-25 23:14:48.124351
7909172,872-VXD-207631,629782,Liability,1255.47,2021-09-29 23:14:48.124351
7665336,718-FVZ-530476,534697,Expense,287.12,2021-09-11 23:14:48.124351
5367897,938-AVR-565406,421309,Asset,682.95,2021-12-20 23:14:48.124351
6982593,788-CCD-41929,105782,Income,1323.31,2021-11-02 23:14:48.124351
6983751,994-ARW-908664,329145,Equity,447.47,2021-10-14 23:14:48.124351
6029957,170-PEK-156580,992687,Income,1070.31,2023-07-10 23:14:48.124351
5939284,462-KTB-452124,194665,Income,1185.58,2019-07-28 23:14:48.124351
5783794,936-QVP-189724,637104,Liability,771.46,2020-05-05 23:14:48.124351
7725641,077-BHB-752933,490224,Asset,1179.36,2020-03-11 23:14:48.124351
7951347,169-YBH-484507,362181,Liability,1482.15,2019-03-07 23:14:48.124351
7925477,531-BPM-483191,712269,Asset,652.24,2020-02-18 23:14:48.124351
5304816,392-ZEG-669008,534380,Income,1103.66,2023-08-20 23:14:48.124351
7511656,462-QWH-663036,283669,Equity,230.74,2022-07-09 23:14:48.124351
6402990,691-BKC-702131,603984,Expense,472.9,2019-08-05 23:14:48.124351
6173277,628-SSR-862258,805284,Liability,208.91,2020-03-04 23:14:48.124351
5895768,646-PYB-98064,750191,Liability,1200.32,2023-11-10 23:14:48.124351
5776381,427-YFV-903028,200198,Income,536.44,2022-08-03 23:14:48.124351
6623839,546-LJR-878226,33576,Equity,1119.36,2023-09-20 23:14:48.124351
5566577,608-EGU-462415,572619,Expense,333.45,2020-07-12 23:14:48.124351
7176181,682-BRS-18049,768936,Expense,455.19,2022-06-03 23:14:48.124351
7608569,226-LIH-370822,212176,Income,1173.96,2018-09-18 23:14:48.124351
6581013,791-PJP-51122,865349,Equity,766.23,2019-06-19 23:14:48.124351
6581928,655-HAM-678035,165278,Expense,559.28,2018-09-10 23:14:48.124351
7987167,159-IEV-85978,931256,Liability,193.85,2021-08-11 23:14:48.124351
8097686,149-VBW-273987,869354,Expense,336.74,2019-02-02 23:14:48.124351
7872091,086-WJH-507433,503654,Income,1161.53,2022-04-12 23:14:48.124351
6124131,423-AKM-137562,85266,Liability,304.19,2019-11-28 23:14:48.124351
7562072,982-TLO-932495,399447,Income,860.45,2019-07-13 23:14:48.124351
6324608,443-ZGR-860664,86189,Liability,430.49,2023-04-20 23:14:48.124351
6987718,803-WBS-280779,473669,Equity,1408.71,2021-09-02 23:14:48.124351
7927049,692-WLZ-935765,211199,Expense,731.27,2023-08-07 23:14:48.124351
5899646,312-GVC-364054,524519,Liability,1263.23,2022-03-11 23:14:48.124351
5854568,732-SWF-516830,160756,Expense,1429.59,2019-04-13 23:14:48.124351
7418633,922-COP-129105,298874,Liability,1157.81,2022-12-05 23:14:48.124351
7466645,766-XUL-536304,902130,Equity,787.05,2021-07-13 23:14:48.124351
6797216,030-ZBJ-954065,307578,Equity,151.3,2023-10-10 23:14:48.124351
6340286,451-AQG-934490,205641,Asset,506.15,2019-11-08 23:14:48.124351
6142563,571-NEO-905799,267562,Expense,287.3,2018-07-10 23:14:48.124351
7279144,899-YNJ-497970,37176,Income,1460.14,2020-10-03 23:14:48.124351
6089159,754-BCR-11026,402908,Liability,700.48,2023-02-17 23:14:48.124351
5235282,910-REL-964557,583346,Liability,1159.42,2021-11-30 23:14:48.124351
7149861,732-SXB-310718,766887,Liability,300.7,2020-12-07 23:14:48.124351
5271006,541-NXH-643191,334528,Asset,332.58,2023-01-04 23:14:48.124351
7145964,702-VCV-77070,234710,Equity,805.78,2020-10-31 23:14:48.124351
7908760,224-KYM-722250,257112,Expense,326.8,2019-10-15 23:14:48.124351
6066671,267-QNE-178805,131508,Liability,738.4,2022-04-08 23:14:48.124351
6802978,154-KPE-61973,944658,Asset,1377.78,2021-04-27 23:14:48.124351
6488160,491-ZCZ-606495,120484,Liability,280.3,2018-09-02 23:14:48.124351
7762192,024-ODV-786617,262339,Liability,1112.3,2019-07-15 23:14:48.124351
7844803,517-NJC-481280,935548,Asset,1315.68,2020-04-27 23:14:48.124351
7363221,937-HVF-576347,224657,Equity,1122.62,2022-10-26 23:14:48.124351
6582607,465-IYM-637363,300041,Asset,530.7,2023-08-09 23:14:48.124351
6694182,684-XUB-583169,649292,Income,1024.59,2022-12-13 23:14:48.124351
8056073,825-LLY-462305,687412,Expense,1495.51,2018-09-18 23:14:48.124351
6373218,275-JMJ-686917,354226,Income,1135.67,2018-05-11 23:14:48.124351
5698695,493-OWW-138,256157,Liability,1016.27,2022-09-24 23:14:48.124351
5493366,867-RBJ-818115,306357,Liability,1438.59,2022-12-06 23:14:48.124351
8042474,025-ETF-938512,272116,Expense,1286.5,2023-06-03 23:14:48.124351
6198954,192-AVE-766566,21416,Expense,330.23,2020-09-26 23:14:48.124351
7495490,097-LAG-626056,282036,Asset,1349.81,2022-01-17 23:14:48.124351
8009803,413-MZC-136865,510651,Liability,510.52,2018-12-28 23:14:48.124351
6071199,950-NRC-422290,771955,Liability,668.63,2019-02-12 23:14:48.124351
6304981,225-SQV-626730,487033,Expense,1068.24,2018-09-07 23:14:48.124351
7698429,828-TPM-594934,415871,Equity,375.42,2021-06-10 23:14:48.124351
5382085,557-TRO-918787,967974,Asset,1189.1,2019-11-25 23:14:48.124351
6130679,944-QJQ-694427,352321,Liability,259.6,2020-03-06 23:14:48.124351
7193138,649-TFA-941369,553160,Expense,964.07,2021-01-29 23:14:48.124351
7236787,064-MKP-930740,515265,Liability,1202.9,2021-05-26 23:14:48.124351
5797866,571-ZWZ-759092,621760,Asset,666.43,2021-10-23 23:14:48.124351
5963345,991-LCM-741743,48378,Equity,421.46,2018-10-07 23:14:48.124351
7255900,502-DFC-499702,987242,Asset,849.44,2021-05-16 23:14:48.124351
7643804,143-IYL-15526,775127,Income,1405.73,2020-09-12 23:14:48.124351
6259413,829-PML-908001,368763,Income,1265.82,2019-12-17 23:14:48.124351
6020138,411-GWV-138864,951417,Asset,1164.36,2020-11-10 23:14:48.124351
5805632,255-PWW-973899,305919,Equity,404.84,2019-02-23 23:14:48.124351
8040575,707-AOF-691244,632029,Income,405.69,2023-03-06 23:14:48.124351
5300974,539-IIX-785579,590412,Expense,435.08,2018-05-12 23:14:48.124351
7195592,488-NWO-76228,998384,Liability,828.31,2021-10-05 23:14:48.124351
6719471,489-YAP-106978,919081,Income,1441.6,2021-04-18 23:14:48.124351
5661742,724-WFU-754000,121702,Liability,1452.16,2021-07-03 23:14:48.124351
5715711,842-DMP-778971,171153,Expense,1051.47,2022-03-29 23:14:48.124351
5338350,866-AGL-967037,433328,Liability,857.44,2021-08-26 23:14:48.124351
7319963,736-PAA-475288,306762,Asset,1296.47,2023-12-31 23:14:48.124351
7028416,853-EWN-255486,331,Asset,1079.4,2020-03-05 23:14:48.124351
5619403,920-PCQ-722756,569027,Asset,1198.11,2020-08-18 23:14:48.124351
7806681,392-SSP-555519,577934,Asset,955.88,2019-11-18 23:14:48.124351
5402482,411-JND-640740,601110,Liability,1356.96,2021-09-01 23:14:48.124351
5280992,249-JVY-894873,897521,Equity,1297.06,2023-01-30 23:14:48.124351
7937903,604-QHU-294925,599349,Income,744.5,2023-02-17 23:14:48.124351
5330207,989-QDL-163167,577790,Equity,1416.57,2019-04-24 23:14:48.124351
5930132,486-IGG-301079,534521,Asset,275.67,2018-11-06 23:14:48.124351
8075784,902-HRN-214160,175269,Liability,517.28,2022-12-30 23:14:48.124351
5664834,602-DBM-356966,318856,Expense,626.38,2020-05-18 23:14:48.124351
7859469,114-QBL-16605,543396,Liability,843.2,2019-07-05 23:14:48.124351
7322398,712-BCK-851003,854246,Asset,1308.02,2023-01-31 23:14:48.124351
8064457,777-GFI-824892,16949,Liability,1217.73,2019-05-23 23:14:48.124351
7103599,191-CVS-978727,915326,Asset,929.69,2019-01-01 23:14:48.124351
6186772,837-MLW-863962,56693,Income,1117.13,2019-04-22 23:14:48.124351
7652367,275-VEK-275771,490028,Expense,688.11,2021-01-14 23:14:48.124351
6064567,413-XMI-957031,850938,Expense,1313.74,2021-02-13 23:14:48.124351
5924422,634-ZJC-770773,931672,Equity,673.61,2018-10-25 23:14:48.124351
5584398,120-RKU-206860,123055,Expense,1066.37,2018-08-26 23:14:48.124351
7913236,357-CLH-874774,379140,Income,1165.87,2024-03-11 23:14:48.124351
5665423,499-ECP-162413,456727,Asset,1014.94,2021-10-31 23:14:48.124351
7229408,155-NNP-182066,925401,Asset,885.2,2022-12-19 23:14:48.124351
5764216,024-NMA-658487,333700,Liability,650.24,2019-05-10 23:14:48.124351
7050776,102-XLZ-982313,176631,Equity,1439.39,2018-07-28 23:14:48.124351
6300835,101-MEZ-212573,32275,Expense,270.22,2019-12-19 23:14:48.124351
6630422,593-EBS-855021,571004,Income,1308.09,2023-08-20 23:14:48.124351
6106195,169-FEL-67571,106539,Equity,493.7,2020-05-27 23:14:48.124351
6695003,985-JDU-819385,912778,Liability,376.69,2021-06-02 23:14:48.124351
7801546,192-XSO-301973,609221,Income,1154.82,2018-08-17 23:14:48.124351
6383726,894-GRU-656211,951299,Asset,1210.84,2021-01-25 23:14:48.124351
6660823,829-EPC-562857,556747,Income,830.02,2023-08-25 23:14:48.124351
5796596,039-MVC-258865,798192,Expense,369.27,2019-07-31 23:14:48.124351
7831392,458-IDO-822706,530769,Equity,930.72,2019-05-28 23:14:48.124351
5566639,609-CNK-846510,411893,Asset,540.81,2020-11-04 23:14:48.124351
7016552,005-HKQ-773753,148885,Expense,1394.84,2020-01-21 23:14:48.124351
6184167,243-KTM-919591,496760,Income,405.12,2022-09-30 23:14:48.124351
6059631,661-FKO-37819,23299,Income,626.76,2019-05-26 23:14:48.124351
6163772,944-CQF-709103,224107,Expense,714.75,2023-11-22 23:14:48.124351
7900145,507-NGE-960182,987244,Income,992.15,2022-03-04 23:14:48.124351
7011791,300-MGS-867566,16545,Expense,1467.02,2023-02-24 23:14:48.124351
5676949,006-SXD-535348,694419,Equity,402.02,2021-08-18 23:14:48.124351
7615522,531-HUQ-517550,641928,Expense,1344.21,2022-05-14 23:14:48.124351
5783243,747-BBT-976366,378077,Income,1248.3,2019-05-15 23:14:48.124351
5117625,058-MOV-18760,480542,Asset,395.08,2020-10-30 23:14:48.124351
5369983,057-XDJ-177251,867938,Liability,943.16,2021-05-16 23:14:48.124351
8040412,979-WEX-109727,474187,Liability,1411.36,2020-05-17 23:14:48.124351
7946838,694-JLD-127912,893159,Asset,887.57,2019-05-24 23:14:48.124351
7091153,885-ZHK-620346,71385,Expense,433.8,2021-03-22 23:14:48.124351
7863502,749-IWG-931666,180591,Equity,1492.57,2019-08-13 23:14:48.124351
7445921,886-HCI-706715,370759,Income,1193.88,2024-02-21 23:14:48.124351
7605286,072-OQY-121191,233930,Expense,901.59,2024-02-17 23:14:48.124351
6568072,174-JUN-34859,482250,Asset,298.91,2021-06-09 23:14:48.124351
6229616,116-MUU-746260,448162,Asset,1458.08,2019-10-23 23:14:48.124351
6430254,963-HMF-232802,630088,Asset,174.6,2019-09-20 23:14:48.124351
7264760,759-QGR-378723,491848,Equity,1131.12,2019-11-18 23:14:48.124351
6787727,011-BMD-514755,606105,Income,1011.19,2023-11-15 23:14:48.124351
7695805,087-XAX-849390,745647,Expense,800.71,2020-06-21 23:14:48.124351
7229636,336-ZHN-983955,617415,Asset,1140.88,2022-12-16 23:14:48.124351
5193177,468-VRF-661595,295730,Liability,350.26,2018-07-01 23:14:48.124351
5983553,029-HIR-969132,129731,Equity,1475.09,2023-02-28 23:14:48.124351
5664212,469-HWX-106656,600376,Income,1178.64,2024-01-31 23:14:48.124351
5422919,512-LFE-772977,275955,Asset,1025.82,2022-06-20 23:14:48.124351
6575003,209-GVA-445177,626975,Liability,800.51,2021-04-07 23:14:48.124351
5614949,014-TIR-782901,62733,Equity,802.3,2019-11-28 23:14:48.124351
7266931,731-AGM-145929,124532,Income,323.5,2022-12-31 23:14:48.124351
5384155,644-WUQ-463063,602715,Expense,1451.34,2024-03-08 23:14:48.124351
6396719,760-VVP-840599,25430,Liability,1315.0,2021-03-18 23:14:48.124351
6979182,848-TEG-976156,320989,Liability,523.67,2022-04-22 23:14:48.124351
6517232,575-JUI-67286,383806,Liability,785.73,2019-01-10 23:14:48.124351
5624814,552-HHG-182839,6946,Expense,244.57,2018-07-26 23:14:48.124351
6803347,643-IUA-421813,443552,Liability,1103.91,2019-02-17 23:14:48.124351
7930253,317-UUA-902094,111299,Equity,700.76,2021-11-28 23:14:48.124351
6308264,319-YFP-278025,999848,Asset,1456.9,2018-11-09 23:14:48.124351
6735448,826-LRD-707075,471397,Expense,248.84,2018-07-01 23:14:48.124351
7340149,329-VRY-537991,208785,Liability,989.02,2023-05-14 23:14:48.124351
5647056,300-YLN-329014,700373,Liability,250.93,2018-12-09 23:14:48.124351
6655225,778-TSH-460383,765992,Asset,175.1,2021-12-01 23:14:48.124351
5965705,096-MGY-122229,967991,Income,725.42,2023-10-02 23:14:48.124351
5944356,294-LYI-847244,218094,Income,760.93,2021-01-31 23:14:48.124351
7741623,626-CCR-603195,942975,Equity,1173.81,2020-01-28 23:14:48.124351
7600388,626-VLP-730937,358967,Income,561.72,2020-06-10 23:14:48.124351
5449431,985-GWU-62268,267199,Equity,1270.35,2018-09-16 23:14:48.124351
6823050,272-GVK-549577,651409,Equity,1234.5,2019-04-15 23:14:48.124351
5477487,630-ADF-661835,306237,Liability,411.13,2018-12-27 23:14:48.124351
6605411,397-NCT-894761,494250,Expense,151.45,2021-03-13 23:14:48.124351
7811877,130-KTO-222155,828927,Expense,852.32,2022-02-14 23:14:48.124351
7363507,266-GYH-665796,728776,Equity,1372.09,2021-03-27 23:14:48.124351
6069713,394-TJM-420789,299109,Expense,1163.04,2022-04-09 23:14:48.124351
5874422,967-CMD-749600,52164,Asset,432.24,2019-01-19 23:14:48.124351
7559591,777-YCT-844524,773296,Equity,268.34,2023-09-26 23:14:48.124351
5853026,052-PTR-901896,361072,Liability,719.09,2021-07-04 23:14:48.124351
7378264,589-GUP-870414,888290,Income,723.37,2022-08-30 23:14:48.124351
7516169,810-CQH-952182,256953,Asset,1131.6,2020-08-22 23:14:48.124351
6002395,481-AUP-709480,281239,Expense,834.42,2018-08-06 23:14:48.124351
6265249,048-EDA-313773,648891,Liability,1031.42,2019-09-13 23:14:48.124351
7738541,420-QTE-751388,717690,Liability,912.96,2023-08-19 23:14:48.124351
6380411,361-OJU-871787,995058,Liability,841.56,2021-08-19 23:14:48.124351
5450402,587-BFY-228452,222172,Liability,428.9,2019-11-10 23:14:48.124351
6047356,676-LCT-917063,963082,Expense,721.49,2018-05-31 23:14:48.124351
5385231,340-HYK-163516,285146,Liability,908.01,2019-05-23 23:14:48.124351
5900196,069-ALH-751088,767909,Income,1252.55,2020-09-24 23:14:48.124351
7550165,591-POQ-761812,73632,Liability,765.9,2021-11-24 23:14:48.124351
8031817,363-DIB-164569,435778,Asset,305.04,2020-11-25 23:14:48.124351
8098034,364-QWI-378217,456175,Expense,262.31,2021-11-24 23:14:48.124351
5435268,318-LJY-781712,136794,Income,392.56,2023-03-28 23:14:48.124351
5685216,589-FFY-56268,873341,Equity,1285.63,2022-11-02 23:14:48.124351
6904852,107-YTA-298951,873266,Asset,1466.36,2022-06-14 23:14:48.124351
5828459,089-ZGG-122887,604635,Liability,1036.82,2019-07-24 23:14:48.124351
6236961,839-PIE-977141,174358,Equity,237.13,2021-12-20 23:14:48.124351
5831402,760-OKZ-940292,725044,Asset,1337.5,2018-12-04 23:14:48.124351
7411392,584-EFF-368875,356689,Asset,729.6,2023-12-16 23:14:48.124351
5294023,725-LWV-657303,939466,Asset,1092.56,2019-05-06 23:14:48.124351
6889932,229-WRH-112688,131401,Asset,453.34,2020-02-26 23:14:48.124351
6068940,230-ELC-800914,89793,Equity,733.26,2020-05-15 23:14:48.124351
6023241,860-TYH-249243,303783,Expense,1157.09,2021-06-11 23:14:48.124351
7550706,678-CIC-955028,163550,Asset,754.93,2020-10-01 23:14:48.124351
6300818,976-QXH-542636,101396,Expense,420.8,2022-07-03 23:14:48.124351
8074381,357-NPR-528585,45375,Liability,200.23,2023-12-11 23:14:48.124351
7582042,588-VCM-680512,865072,Equity,1113.34,2022-01-19 23:14:48.124351
6781719,307-NRH-609884,623356,Expense,741.43,2022-02-24 23:14:48.124351
7303437,761-TMT-545792,872989,Equity,563.85,2020-01-14 23:14:48.124351
7943246,488-DWI-112736,879224,Asset,194.51,2018-06-27 23:14:48.124351
7986973,234-AUM-837997,230667,Expense,1250.99,2024-01-30 23:14:48.124351
7955065,377-PFN-878304,420001,Expense,361.38,2023-02-01 23:14:48.124351
7280996,869-UVB-888373,439898,Asset,851.87,2022-05-16 23:14:48.124351
6303125,741-PYU-249025,336187,Asset,1026.7,2020-07-13 23:14:48.124351
6070092,094-RUH-545495,602508,Asset,891.76,2022-03-10 23:14:48.124351
7075067,331-WOD-612296,655888,Expense,1226.26,2024-03-02 23:14:48.124351
7109712,180-TAZ-288633,643517,Equity,496.55,2022-11-08 23:14:48.124351
5999844,970-PBN-924068,178771,Equity,820.02,2020-08-18 23:14:48.124351
6228239,685-BGW-412339,531555,Asset,887.54,2018-11-21 23:14:48.124351
7720230,225-KSM-265534,457597,Asset,1151.11,2020-07-09 23:14:48.124351
5701010,033-SDW-464463,704813,Expense,1066.96,2018-06-02 23:14:48.124351
6594531,113-EPJ-660799,991990,Liability,563.16,2020-08-11 23:14:48.124351
6455710,246-XJG-161290,974358,Liability,734.76,2020-09-07 23:14:48.124351
6255368,790-XFG-985305,465929,Liability,295.08,2018-11-23 23:14:48.124351
7490157,658-PBU-52354,395398,Asset,438.58,2023-06-06 23:14:48.124351
6317934,957-UPA-866218,401441,Liability,763.44,2018-05-24 23:14:48.124351
7074812,170-RIY-451521,920093,Asset,559.18,2023-11-25 23:14:48.124351
5338735,207-KCM-573534,174440,Asset,1173.16,2020-07-22 23:14:48.124351
6111619,102-FAW-101100,473391,Income,231.92,2021-03-15 23:14:48.124351
6694749,282-LAZ-800033,929817,Asset,729.24,2020-05-20 23:14:48.124351
7588617,839-KJL-963334,468475,Liability,1024.86,2022-08-18 23:14:48.124351
6779287,437-VOJ-198822,242103,Liability,1340.8,2022-04-01 23:14:48.124351
7955434,149-DZL-442970,808126,Liability,840.77,2022-07-05 23:14:48.124351
6449251,604-CDS-104818,926970,Income,1030.71,2019-01-01 23:14:48.124351
7242506,881-WNS-567508,49681,Asset,1155.22,2018-06-01 23:14:48.124351
7012325,063-TIW-351174,279617,Equity,432.18,2022-01-12 23:14:48.124351
6874304,209-SFU-10498,114555,Liability,1399.99,2023-05-01 23:14:48.124351
7446838,797-BFV-372528,451756,Equity,986.38,2019-07-03 23:14:48.124351
7817568,986-CHX-21969,855562,Asset,717.44,2020-08-28 23:14:48.124351
5183614,230-FOQ-182117,753121,Asset,238.18,2021-06-22 23:14:48.124351
6770049,305-QKD-638799,516076,Income,784.85,2020-09-05 23:14:48.124351
7201424,460-QSD-238280,912365,Asset,1273.21,2020-01-01 23:14:48.124351
6059202,579-CSJ-746773,936951,Income,341.05,2022-11-18 23:14:48.124351
7214778,630-CLR-760863,186795,Asset,1482.08,2020-05-29 23:14:48.124351
7678662,703-CQK-597666,428442,Liability,1043.78,2022-12-25 23:14:48.124351
6955202,621-KHX-945205,788080,Expense,1495.07,2020-05-30 23:14:48.124351
6120168,719-EOR-369403,886861,Equity,821.34,2023-10-28 23:14:48.124351
7787984,271-RLY-605418,263973,Income,1161.64,2022-09-29 23:14:48.124351
7956897,248-VRZ-848235,119616,Expense,1136.09,2019-10-25 23:14:48.124351
7490428,819-DBV-903192,80190,Liability,834.14,2019-03-29 23:14:48.124351
7954823,078-WZL-81655,929457,Liability,1195.48,2023-07-08 23:14:48.124351
6574333,610-MIK-376197,309170,Expense,234.07,2023-07-26 23:14:48.124351
7827385,358-KRD-474602,371768,Expense,709.03,2021-02-21 23:14:48.124351
7083612,838-TKU-732658,806905,Liability,1081.49,2022-01-09 23:14:48.124351
6656653,299-CCX-820470,176662,Equity,671.73,2019-04-28 23:14:48.124351
6154073,322-WSI-72258,182516,Liability,435.9,2023-01-02 23:14:48.124351
5975366,631-KBI-125580,137436,Expense,265.11,2018-12-31 23:14:48.124351
8022366,969-YFM-642694,848238,Income,440.39,2023-12-11 23:14:48.124351
7288718,298-ZMT-462111,806323,Income,484.6,2022-04-10 23:14:48.124351
6307220,075-INM-705965,454563,Liability,1422.07,2018-12-30 23:14:48.124351
5978804,718-IUT-302724,117420,Asset,510.2,2020-10-31 23:14:48.124351
7397671,420-BSC-18928,328818,Income,1339.38,2020-05-28 23:14:48.124351
6763574,501-HUC-807588,740453,Liability,1217.94,2023-09-27 23:14:48.124351
7292444,555-WJX-849784,680808,Expense,340.66,2023-03-09 23:14:48.124351
5420708,575-SJY-11206,565098,Expense,510.07,2019-08-07 23:14:48.124351
7352498,074-ETT-741212,849443,Asset,852.01,2020-05-17 23:14:48.124351
7037511,391-PXL-556839,816175,Expense,686.77,2019-08-23 23:14:48.124351
6007191,169-BMN-394289,724571,Asset,711.75,2022-04-24 23:14:48.124351
6314290,030-KCY-766894,69531,Asset,1030.12,2021-08-11 23:14:48.124351
7134936,563-OKC-25767,654155,Income,1209.88,2023-05-27 23:14:48.124351
5784550,218-DMJ-296591,216506,Asset,680.74,2023-03-12 23:14:48.124351
6839913,626-YSK-518849,849811,Asset,1139.4,2023-12-05 23:14:48.124351
5633028,125-IPL-257257,41182,Expense,428.54,2023-01-07 23:14:48.124351
6598352,989-RWE-418074,692325,Asset,151.0,2022-01-01 23:14:48.124351
7441765,239-FXB-944860,523713,Liability,651.3,2019-05-10 23:14:48.124351
6817331,655-KUE-530889,773647,Equity,596.51,2020-12-13 23:14:48.124351
6798131,108-YFI-830924,835819,Income,447.19,2019-01-23 23:14:48.124351
6475278,862-KOE-861238,467355,Liability,1214.01,2020-05-03 23:14:48.124351
7289445,821-GKC-868074,512263,Income,1173.43,2019-03-04 23:14:48.124351
6644287,556-HPN-440445,889192,Income,434.52,2019-12-17 23:14:48.124351
6311039,064-LPH-839514,297083,Expense,1354.83,2021-09-20 23:14:48.124351
5199342,124-HRN-240073,986841,Expense,1492.83,2019-08-27 23:14:48.124351
7256522,811-YXG-801108,540892,Equity,334.12,2023-12-24 23:14:48.124351
5694362,622-BAA-851829,561247,Income,405.7,2019-02-17 23:14:48.124351
6906053,731-OIX-156693,425197,Liability,1067.67,2020-10-22 23:14:48.124351
6364841,351-DKA-195265,8379,Asset,527.63,2018-11-12 23:14:48.124351
5332315,423-CTR-384955,427089,Asset,155.1,2018-11-18 23:14:48.124351
6518935,271-URI-601625,691654,Income,570.67,2024-03-03 23:14:48.124351
7661167,747-AYZ-260786,876989,Asset,704.66,2022-08-13 23:14:48.124351
7578871,187-CIH-450858,136111,Expense,1315.86,2021-01-21 23:14:48.124351
7779496,537-BCY-196071,838985,Asset,691.85,2020-07-08 23:14:48.124351
6659710,443-QLQ-600872,946489,Asset,1295.27,2018-06-21 23:14:48.124351
5341214,742-YAT-798579,481470,Asset,708.85,2018-08-28 23:14:48.124351
6161963,480-BRL-534038,237230,Expense,1236.04,2019-10-13 23:14:48.124351
5696544,771-AND-514418,580881,Liability,982.58,2023-03-08 23:14:48.124351
5951218,914-ZUQ-116632,731274,Income,498.81,2023-12-05 23:14:48.124351
7671009,962-JHC-869292,525873,Expense,828.86,2022-07-05 23:14:48.124351
7470153,562-RWS-69287,531772,Liability,1071.51,2023-03-15 23:14:48.124351
5664096,933-UIA-48803,49840,Asset,351.97,2023-03-08 23:14:48.124351
7951039,536-KHC-809581,900459,Liability,251.95,2022-11-25 23:14:48.124351
7586889,080-NIV-451189,887675,Equity,747.05,2023-03-02 23:14:48.124351
7223349,137-ART-594196,693375,Asset,433.73,2022-08-23 23:14:48.124351
6515157,679-RWS-286076,220101,Income,944.98,2019-01-07 23:14:48.124351
5707992,847-AIH-220937,651362,Equity,1176.53,2018-08-03 23:14:48.124351
6768518,912-QFV-288055,538490,Expense,870.97,2023-07-17 23:14:48.124351
5516884,828-UGT-761372,261451,Liability,642.01,2021-08-31 23:14:48.124351
6679638,568-BGG-655879,516402,Asset,476.27,2021-11-06 23:14:48.124351
5429228,945-PQC-314353,536883,Asset,487.65,2023-01-05 23:14:48.124351
6046725,217-IQK-358592,533875,Income,982.74,2023-09-13 23:14:48.124351
7388070,091-ZHD-240374,605472,Income,757.8,2019-04-03 23:14:48.124351
