transaction_id,src_account_id,dest_account_id,amount,currency_code,transaction_date,tran_status
860-IYE-541941,504987,840952,2276.31,$,2022-07-30 23:13:26.632881,TranStatus.C
660-NNN-133962,499892,472668,552.05,$,2022-12-28 23:13:26.632881,TranStatus.P
468-KME-279117,468039,545347,1011.41,$,2021-07-07 23:13:26.632881,TranStatus.P
919-CKZ-282358,182284,107484,1397.6,$,2023-08-14 23:13:26.632881,TranStatus.F
250-YQA-195957,91369,186967,1083.25,$,2023-09-06 23:13:26.632881,TranStatus.F
044-SCN-159880,170933,573910,476.37,$,2022-06-28 23:13:26.632881,TranStatus.P
676-WQP-478806,120162,661598,326.79,$,2024-01-18 23:13:26.632881,TranStatus.P
176-WAB-184703,296204,788565,2371.09,$,2024-01-13 23:13:26.632881,TranStatus.P
343-FAI-728402,541778,252256,426.72,$,2021-10-11 23:13:26.632881,TranStatus.C
169-CGX-539276,31487,210335,372.85,$,2021-09-27 23:13:26.632881,TranStatus.P
192-GXR-519122,684858,627125,1912.6,$,2022-10-24 23:13:26.632881,TranStatus.C
617-EOE-335158,415950,518253,433.04,$,2023-03-11 23:13:26.632881,TranStatus.F
663-MPD-817149,548617,974726,2395.7,$,2023-05-24 23:13:26.632881,TranStatus.P
747-JGJ-432276,857945,643667,1206.39,$,2022-07-27 23:13:26.632881,TranStatus.P
659-MUG-466608,193571,225450,1910.83,$,2024-02-25 23:13:26.632881,TranStatus.C
621-NTT-695868,513108,208391,939.76,$,2023-04-23 23:13:26.632881,TranStatus.P
086-GVU-509257,188557,874551,2472.23,$,2024-03-13 23:13:26.632881,TranStatus.P
291-NTC-22605,596476,463584,1331.1,$,2023-03-15 23:13:26.632881,TranStatus.C
863-AMN-693206,501696,237493,2140.47,$,2022-02-17 23:13:26.632881,TranStatus.F
812-ZFD-370644,430131,736802,1152.89,$,2022-01-28 23:13:26.632881,TranStatus.C
321-RLF-174122,529544,961863,252.5,$,2022-09-23 23:13:26.632881,TranStatus.P
416-FDY-988634,847627,602678,960.15,$,2022-05-16 23:13:26.632881,TranStatus.F
332-RJM-820483,106910,56623,1692.95,$,2023-06-15 23:13:26.632881,TranStatus.F
691-XUS-174255,972982,364386,1772.54,$,2022-05-26 23:13:26.632881,TranStatus.C
918-QOD-162969,676039,381764,2266.72,$,2022-04-22 23:13:26.632881,TranStatus.P
000-HBD-765606,323531,285620,730.69,$,2021-11-16 23:13:26.632881,TranStatus.P
908-XAU-622252,463422,24529,2394.42,$,2021-03-21 23:13:26.632881,TranStatus.P
567-WPP-826943,982450,411527,998.49,$,2023-05-06 23:13:26.632881,TranStatus.P
346-RED-178657,121787,903861,1913.53,$,2021-11-15 23:13:26.632881,TranStatus.F
081-VBL-158872,467939,565547,1016.15,$,2023-04-26 23:13:26.632881,TranStatus.P
294-MLN-885740,556443,367358,1901.71,$,2022-06-22 23:13:26.632881,TranStatus.P
759-GEH-767000,885091,272268,242.34,$,2023-01-08 23:13:26.632881,TranStatus.P
956-ABJ-238730,944198,708365,1083.99,$,2024-02-05 23:13:26.632881,TranStatus.C
833-AVO-948810,360870,582900,2295.77,$,2022-08-20 23:13:26.632881,TranStatus.C
599-WTS-955551,102303,97374,1253.65,$,2023-09-06 23:13:26.632881,TranStatus.F
227-SON-899411,706013,11878,278.51,$,2022-06-17 23:13:26.632881,TranStatus.C
974-WSX-138979,462138,388617,1808.96,$,2021-02-08 23:13:26.632881,TranStatus.F
533-QYP-45147,763041,96304,1826.01,$,2021-12-12 23:13:26.632881,TranStatus.P
683-LGR-469053,20662,949570,2007.24,$,2023-11-02 23:13:26.632881,TranStatus.F
287-UPB-876667,787145,26566,312.8,$,2022-09-10 23:13:26.632881,TranStatus.F
544-VVR-469801,783259,597500,641.65,$,2021-07-28 23:13:26.632881,TranStatus.C
763-TEZ-118225,194447,613876,1113.38,$,2021-04-06 23:13:26.632881,TranStatus.F
400-DSN-743439,484696,798726,488.68,$,2023-05-09 23:13:26.632881,TranStatus.P
148-DLK-962770,622432,341395,894.12,$,2024-02-06 23:13:26.632881,TranStatus.P
186-MIL-203186,919305,318842,585.26,$,2021-03-23 23:13:26.632881,TranStatus.C
573-NMW-368082,392620,993592,570.39,$,2022-03-09 23:13:26.632881,TranStatus.P
611-NKC-582963,71044,137741,1264.67,$,2024-02-03 23:13:26.632881,TranStatus.C
169-XFY-564579,423464,568879,397.76,$,2023-10-14 23:13:26.632881,TranStatus.C
648-LQG-771525,855072,844091,412.76,$,2021-08-24 23:13:26.632881,TranStatus.F
873-HXG-713630,292415,802595,2229.61,$,2021-06-25 23:13:26.632881,TranStatus.C
979-FCV-986306,763680,510087,2166.93,$,2021-08-13 23:13:26.632881,TranStatus.P
362-LCY-893678,476468,702686,367.47,$,2021-03-27 23:13:26.632881,TranStatus.P
484-SOY-765710,214537,319674,1170.52,$,2021-06-03 23:13:26.632881,TranStatus.F
351-UBB-280882,506047,576905,1880.9,$,2021-10-22 23:13:26.632881,TranStatus.C
667-JWR-720760,917178,888415,981.01,$,2021-12-03 23:13:26.632881,TranStatus.C
536-OHX-318172,636197,617894,2005.82,$,2022-12-30 23:13:26.632881,TranStatus.C
907-KTU-981970,550965,324681,520.58,$,2022-07-08 23:13:26.632881,TranStatus.P
407-ARP-767172,593598,915499,1529.37,$,2023-01-10 23:13:26.632881,TranStatus.C
216-ONZ-816671,433537,833041,2034.37,$,2022-08-21 23:13:26.632881,TranStatus.P
236-KHL-998064,988689,217107,1022.01,$,2023-07-01 23:13:26.632881,TranStatus.C
181-EDP-922557,762490,347670,1093.21,$,2022-10-25 23:13:26.632881,TranStatus.F
442-AXM-446818,590242,977520,830.68,$,2022-10-25 23:13:26.632881,TranStatus.F
685-MGP-377158,76993,604422,1594.04,$,2021-04-27 23:13:26.632881,TranStatus.P
374-PYC-977216,377870,696631,337.63,$,2021-06-22 23:13:26.632881,TranStatus.F
385-MOO-663733,676149,492804,2136.92,$,2023-06-21 23:13:26.632881,TranStatus.P
771-GPG-497787,785089,609371,1787.77,$,2021-12-11 23:13:26.632881,TranStatus.P
241-XNA-983352,465546,742783,2084.68,$,2023-11-18 23:13:26.632881,TranStatus.C
251-NYS-811965,555834,839142,1287.59,$,2021-11-03 23:13:26.632881,TranStatus.C
506-GRS-539280,173518,799430,2328.37,$,2022-02-05 23:13:26.632881,TranStatus.P
147-CKA-646761,176051,840324,628.09,$,2022-03-23 23:13:26.632881,TranStatus.C
348-FRR-734739,497376,793914,2426.93,$,2021-11-12 23:13:26.632881,TranStatus.P
322-PWN-197664,654803,919550,819.88,$,2021-05-07 23:13:26.632881,TranStatus.C
339-DVG-957702,695071,925722,2392.49,$,2021-07-14 23:13:26.632881,TranStatus.C
641-YAA-454175,697123,436175,325.05,$,2022-02-15 23:13:26.632881,TranStatus.P
991-GDI-137899,465113,946491,1616.47,$,2022-07-27 23:13:26.632881,TranStatus.F
490-IZK-713802,82109,852185,1135.24,$,2022-07-05 23:13:26.632881,TranStatus.F
197-TZD-355605,73701,193401,1212.28,$,2022-12-17 23:13:26.632881,TranStatus.C
546-VJY-3834,218074,750119,325.1,$,2022-08-22 23:13:26.632881,TranStatus.C
815-TTV-136064,852430,899014,1807.57,$,2021-12-20 23:13:26.632881,TranStatus.F
908-WAI-445940,684627,219970,1782.75,$,2023-07-31 23:13:26.632881,TranStatus.F
773-MTK-447727,279694,782552,592.1,$,2022-03-29 23:13:26.632881,TranStatus.P
948-GFX-414511,521563,761322,865.44,$,2023-07-11 23:13:26.632881,TranStatus.F
079-GBZ-875248,784748,355179,1993.89,$,2022-11-13 23:13:26.632881,TranStatus.F
672-QNR-351135,523768,805739,2455.71,$,2022-10-08 23:13:26.632881,TranStatus.P
682-WZK-635766,305826,524450,2486.65,$,2022-07-25 23:13:26.632881,TranStatus.F
518-TAV-621699,128137,74525,287.06,$,2022-12-27 23:13:26.632881,TranStatus.P
895-DDL-49360,388922,788868,637.27,$,2023-01-02 23:13:26.632881,TranStatus.F
854-GIQ-684047,782047,126853,1351.7,$,2022-11-22 23:13:26.632881,TranStatus.F
910-LUI-858306,676548,986960,2082.68,$,2023-04-16 23:13:26.632881,TranStatus.P
839-ADC-111633,786419,221081,1997.82,$,2021-06-02 23:13:26.632881,TranStatus.P
710-DKE-541743,433055,668986,469.55,$,2023-04-12 23:13:26.632881,TranStatus.P
037-LTO-487656,946559,85220,1258.06,$,2022-02-12 23:13:26.632881,TranStatus.C
697-OXP-428058,83310,439087,951.52,$,2023-04-09 23:13:26.632881,TranStatus.P
835-BBW-763864,556901,212716,2089.32,$,2021-06-14 23:13:26.632881,TranStatus.C
340-ZEP-143884,115519,853518,2183.11,$,2021-07-18 23:13:26.632881,TranStatus.P
952-LVP-313837,203961,408546,828.74,$,2022-02-21 23:13:26.632881,TranStatus.P
440-SLV-30043,240754,996233,326.66,$,2023-07-29 23:13:26.632881,TranStatus.C
839-NMV-240220,511557,646116,1843.63,$,2022-09-19 23:13:26.632881,TranStatus.P
579-EIQ-262759,345566,615910,553.16,$,2022-10-25 23:13:26.632881,TranStatus.C
726-KXJ-650408,857660,291556,1778.58,$,2022-07-22 23:13:26.632881,TranStatus.F
881-DKH-840443,883412,919442,642.21,$,2023-08-01 23:13:26.632881,TranStatus.C
695-YWY-902438,148558,241667,1960.18,$,2021-12-19 23:13:26.632881,TranStatus.C
971-QKJ-598312,23292,839203,1079.4,$,2021-04-02 23:13:26.632881,TranStatus.F
756-ITF-634061,228425,966165,664.34,$,2021-11-29 23:13:26.632881,TranStatus.P
969-FEB-536578,58367,915130,988.36,$,2023-04-23 23:13:26.632881,TranStatus.P
176-TYK-112244,655725,346005,1050.68,$,2022-11-15 23:13:26.632881,TranStatus.F
000-VSA-113965,831007,375226,1992.56,$,2021-12-27 23:13:26.632881,TranStatus.P
605-NXR-921374,501564,686390,623.25,$,2023-04-13 23:13:26.632881,TranStatus.C
703-GDX-436496,430412,348252,1302.96,$,2022-10-24 23:13:26.632881,TranStatus.F
592-IZC-55371,647993,904815,1110.95,$,2023-04-14 23:13:26.632881,TranStatus.P
293-OQO-571822,28455,971494,1087.0,$,2022-12-15 23:13:26.632881,TranStatus.F
497-NMT-907704,482560,945171,847.76,$,2023-04-11 23:13:26.632881,TranStatus.C
005-VLV-349242,288401,502822,1958.88,$,2021-10-08 23:13:26.632881,TranStatus.P
604-TYI-563050,383153,976680,258.1,$,2021-06-06 23:13:26.632881,TranStatus.P
407-PTH-306754,823040,765167,357.71,$,2021-12-04 23:13:26.632881,TranStatus.P
301-PBH-973381,990680,129597,475.72,$,2021-06-11 23:13:26.632881,TranStatus.C
693-CXQ-787849,248262,845197,1209.65,$,2023-02-24 23:13:26.632881,TranStatus.C
535-QCC-395005,769791,97344,1081.27,$,2021-11-14 23:13:26.632881,TranStatus.F
724-BBW-151166,388550,459793,488.44,$,2022-07-29 23:13:26.632881,TranStatus.C
824-VND-6399,902260,177212,1083.5,$,2023-05-13 23:13:26.632881,TranStatus.P
018-DQT-17353,128511,71122,2038.51,$,2021-04-24 23:13:26.632881,TranStatus.P
844-FIB-281775,87399,364761,2086.66,$,2021-08-24 23:13:26.632881,TranStatus.F
435-EYH-308254,471129,686962,995.26,$,2024-02-11 23:13:26.632881,TranStatus.F
789-LRI-652342,142349,81954,583.17,$,2021-04-20 23:13:26.632881,TranStatus.F
876-BHD-473231,402069,178276,1415.89,$,2021-10-21 23:13:26.632881,TranStatus.P
804-COR-717440,681615,423166,1816.41,$,2023-07-18 23:13:26.632881,TranStatus.F
447-FIM-404524,187497,99337,256.11,$,2021-03-02 23:13:26.632881,TranStatus.F
898-WJB-430861,401119,617169,1692.78,$,2023-11-10 23:13:26.632881,TranStatus.F
016-DQI-615765,124064,166593,995.41,$,2021-11-02 23:13:26.632881,TranStatus.F
349-EXK-577751,948713,136864,2022.91,$,2023-06-08 23:13:26.632881,TranStatus.P
788-PYE-904213,825097,307623,1682.8,$,2021-07-19 23:13:26.632881,TranStatus.F
223-ITA-385322,391874,124408,1168.84,$,2023-09-03 23:13:26.632881,TranStatus.P
319-PYI-170968,652871,256110,1401.92,$,2022-10-12 23:13:26.632881,TranStatus.F
598-WQI-748061,852006,32775,2005.2,$,2023-03-17 23:13:26.632881,TranStatus.F
804-NXU-576845,244064,140749,2267.85,$,2022-12-09 23:13:26.632881,TranStatus.F
238-KOH-163355,510393,652704,1050.37,$,2022-09-18 23:13:26.632881,TranStatus.F
183-GAM-916089,344230,314049,448.31,$,2023-03-22 23:13:26.632881,TranStatus.C
514-OTE-483477,199155,6363,322.15,$,2022-04-01 23:13:26.632881,TranStatus.F
667-HJW-632817,959576,142970,282.17,$,2022-07-25 23:13:26.632881,TranStatus.F
930-JYV-263976,450439,998403,1134.34,$,2022-06-10 23:13:26.632881,TranStatus.C
816-QTG-566724,204117,482429,1225.32,$,2023-06-13 23:13:26.632881,TranStatus.C
592-OHD-474331,22035,440429,630.94,$,2024-02-26 23:13:26.632881,TranStatus.P
501-RDV-44421,380256,247515,841.63,$,2022-01-10 23:13:26.632881,TranStatus.P
912-RQJ-978712,661851,879750,1354.41,$,2023-01-13 23:13:26.632881,TranStatus.C
585-NTU-509954,930305,768180,329.77,$,2023-10-27 23:13:26.632881,TranStatus.P
058-IEA-409236,813951,917476,999.5,$,2021-06-09 23:13:26.632881,TranStatus.C
535-HZQ-833227,876944,599094,1854.46,$,2021-09-16 23:13:26.632881,TranStatus.C
269-RJW-301181,734727,63372,1933.67,$,2021-08-22 23:13:26.632881,TranStatus.C
920-RDQ-379967,49086,599920,1563.56,$,2023-04-21 23:13:26.632881,TranStatus.C
802-SSG-587524,371915,878126,1653.87,$,2023-10-28 23:13:26.632881,TranStatus.C
275-MZW-233769,155606,864930,1857.78,$,2021-10-26 23:13:26.632881,TranStatus.P
583-VHP-77395,700330,411464,2236.48,$,2023-08-27 23:13:26.632881,TranStatus.P
493-CQC-734603,198541,683794,293.41,$,2022-07-21 23:13:26.632881,TranStatus.C
063-WRJ-599136,685748,744230,326.18,$,2023-02-24 23:13:26.632881,TranStatus.C
250-PVE-315071,324869,86158,2208.28,$,2021-07-23 23:13:26.632881,TranStatus.C
337-RBK-86084,867224,879271,1064.38,$,2021-11-12 23:13:26.632881,TranStatus.P
726-BHV-736169,965640,825903,1657.28,$,2022-03-23 23:13:26.632881,TranStatus.P
319-ZBO-991019,317965,727843,2492.83,$,2021-05-22 23:13:26.632881,TranStatus.C
931-UGZ-277546,675543,865439,738.96,$,2024-01-19 23:13:26.632881,TranStatus.C
090-BIQ-206028,657085,379411,1424.91,$,2023-05-31 23:13:26.632881,TranStatus.F
679-DBZ-878693,861755,241696,856.45,$,2024-01-27 23:13:26.632881,TranStatus.P
177-SQM-593664,114624,774944,1579.4,$,2021-09-04 23:13:26.632881,TranStatus.P
213-ICM-946671,906899,15739,1176.74,$,2023-06-01 23:13:26.632881,TranStatus.F
080-AOM-281130,395838,916416,489.11,$,2021-05-10 23:13:26.632881,TranStatus.C
053-UXK-447871,135903,619008,2479.22,$,2023-09-02 23:13:26.632881,TranStatus.C
264-MWR-157238,312498,335662,1427.21,$,2022-10-03 23:13:26.632881,TranStatus.C
441-UKN-458143,977467,394160,2412.62,$,2022-03-19 23:13:26.632881,TranStatus.F
286-EKM-866684,728535,392405,1339.81,$,2021-11-30 23:13:26.632881,TranStatus.F
316-RXM-358879,969286,389245,1406.14,$,2022-09-28 23:13:26.632881,TranStatus.F
826-LDT-214011,907110,634053,2045.19,$,2023-08-29 23:13:26.632881,TranStatus.C
269-KHZ-611696,750953,888664,1385.72,$,2022-10-12 23:13:26.632881,TranStatus.P
207-LDX-162064,496528,876245,1094.9,$,2023-07-26 23:13:26.632881,TranStatus.F
075-XSB-344371,625986,912467,1531.71,$,2021-04-11 23:13:26.632881,TranStatus.P
444-YKV-501849,782670,231771,1173.19,$,2021-10-05 23:13:26.632881,TranStatus.C
035-NRE-655534,575910,219632,769.36,$,2023-01-22 23:13:26.632881,TranStatus.P
665-SPP-928468,604418,579309,821.46,$,2022-05-20 23:13:26.632881,TranStatus.F
895-LGW-336975,601885,617250,1163.44,$,2022-05-14 23:13:26.632881,TranStatus.P
813-CAW-243668,334063,279599,335.81,$,2023-02-16 23:13:26.632881,TranStatus.F
827-EZA-18133,647004,338711,1013.36,$,2021-10-17 23:13:26.632881,TranStatus.F
888-VAA-589402,226541,898059,2460.4,$,2023-07-01 23:13:26.632881,TranStatus.P
902-KYO-556676,847668,603180,254.31,$,2023-05-16 23:13:26.632881,TranStatus.C
478-GOF-34854,145055,623811,2317.74,$,2022-04-30 23:13:26.632881,TranStatus.C
331-QIF-335978,881130,690827,1866.94,$,2023-06-23 23:13:26.632881,TranStatus.C
446-HZV-785037,713451,506761,1281.58,$,2022-04-27 23:13:26.632881,TranStatus.F
521-YVX-305498,567245,660412,520.58,$,2021-04-18 23:13:26.632881,TranStatus.C
654-IMU-13637,18222,732498,594.08,$,2021-02-22 23:13:26.632881,TranStatus.P
294-SBV-965619,483359,412114,1478.61,$,2022-10-21 23:13:26.632881,TranStatus.C
235-TRJ-447936,746902,403366,741.87,$,2022-11-28 23:13:26.632881,TranStatus.C
161-PNE-753319,766227,246913,2420.57,$,2021-05-02 23:13:26.632881,TranStatus.C
975-LMP-910299,795869,225150,2203.39,$,2021-12-09 23:13:26.632881,TranStatus.C
799-CFI-134053,34622,834711,2327.9,$,2022-01-06 23:13:26.632881,TranStatus.P
532-PRI-974513,774002,808101,643.15,$,2022-09-12 23:13:26.632881,TranStatus.P
303-LLF-118405,280821,917548,2328.49,$,2021-10-24 23:13:26.632881,TranStatus.F
350-TDI-412989,418341,170738,830.96,$,2021-08-22 23:13:26.632881,TranStatus.F
787-APE-988573,485028,358479,708.13,$,2021-12-30 23:13:26.632881,TranStatus.P
373-YSA-85280,716426,812756,353.1,$,2021-04-21 23:13:26.632881,TranStatus.F
075-KQF-530374,837672,645413,1441.22,$,2024-02-10 23:13:26.632881,TranStatus.C
578-QGL-902547,666237,283246,1440.27,$,2022-02-26 23:13:26.632881,TranStatus.C
540-LTA-515416,156758,570895,1866.88,$,2022-09-09 23:13:26.632881,TranStatus.F
722-DCF-413793,623380,936962,2196.77,$,2021-05-10 23:13:26.632881,TranStatus.C
234-SGX-316586,125520,159133,1736.75,$,2023-06-04 23:13:26.632881,TranStatus.P
745-CDQ-689669,578620,496748,439.42,$,2022-08-05 23:13:26.632881,TranStatus.C
047-OYB-655722,411005,356405,1858.03,$,2022-09-14 23:13:26.632881,TranStatus.F
746-QCM-827281,402418,16004,2258.98,$,2023-01-23 23:13:26.632881,TranStatus.P
602-BPS-25797,22994,333263,290.89,$,2022-06-21 23:13:26.632881,TranStatus.F
491-PSQ-179276,814981,174808,2397.32,$,2022-08-15 23:13:26.632881,TranStatus.C
980-XLG-249927,134135,304662,2361.32,$,2023-02-28 23:13:26.632881,TranStatus.C
031-UVJ-95395,405145,361708,606.85,$,2022-05-14 23:13:26.632881,TranStatus.F
175-RZC-990196,558752,436737,1518.32,$,2022-11-29 23:13:26.632881,TranStatus.C
581-KSA-194647,290215,320561,1793.08,$,2021-08-05 23:13:26.632881,TranStatus.C
204-CDW-586534,423621,499975,1806.94,$,2023-09-06 23:13:26.632881,TranStatus.F
388-QZR-62846,80743,959564,1477.33,$,2021-08-28 23:13:26.632881,TranStatus.F
946-JNU-882483,880161,571258,1768.46,$,2024-01-22 23:13:26.632881,TranStatus.C
099-GZI-288750,812147,681096,782.3,$,2023-03-21 23:13:26.632881,TranStatus.P
741-CXV-748220,263118,157429,947.12,$,2023-05-16 23:13:26.632881,TranStatus.P
222-VRO-390560,563890,561352,2301.37,$,2023-05-04 23:13:26.632881,TranStatus.F
683-LWS-276285,876286,376670,332.16,$,2021-11-27 23:13:26.632881,TranStatus.P
104-ZJT-394909,749580,225844,326.88,$,2022-08-27 23:13:26.632881,TranStatus.P
413-RNL-698562,102921,925791,1048.69,$,2022-07-13 23:13:26.632881,TranStatus.F
420-DEY-294090,310176,800385,758.65,$,2023-05-07 23:13:26.632881,TranStatus.C
681-QKW-378163,906050,297722,1697.42,$,2021-10-29 23:13:26.632881,TranStatus.P
364-BIM-757172,423873,135419,1946.63,$,2022-01-30 23:13:26.632881,TranStatus.F
957-DMK-801553,694605,925186,1794.83,$,2022-07-02 23:13:26.632881,TranStatus.F
941-DPD-546055,995573,384255,2045.19,$,2023-12-03 23:13:26.632881,TranStatus.C
103-KFA-335492,204509,378840,2039.05,$,2023-07-13 23:13:26.632881,TranStatus.P
472-YIK-532840,214223,917063,568.91,$,2023-07-03 23:13:26.632881,TranStatus.P
665-SGI-265974,533411,700396,1086.82,$,2023-02-22 23:13:26.632881,TranStatus.F
719-HLJ-665998,727328,365779,986.95,$,2023-09-01 23:13:26.632881,TranStatus.F
855-VPY-509423,906129,969839,1505.79,$,2023-08-10 23:13:26.632881,TranStatus.F
921-UZH-282664,242670,305123,2442.22,$,2021-08-28 23:13:26.632881,TranStatus.P
489-WYZ-502272,291707,586453,1126.35,$,2021-09-07 23:13:26.632881,TranStatus.F
245-RZS-909458,759624,181442,276.21,$,2023-01-02 23:13:26.632881,TranStatus.C
341-YJI-635079,431319,264436,1518.39,$,2024-01-07 23:13:26.632881,TranStatus.C
230-VUU-272710,621069,350503,561.38,$,2023-07-25 23:13:26.632881,TranStatus.F
753-XTN-80780,663998,609095,1555.47,$,2022-11-28 23:13:26.632881,TranStatus.P
585-SUZ-364799,826409,225669,402.94,$,2021-10-03 23:13:26.632881,TranStatus.P
013-AGH-991305,818496,985586,1136.99,$,2023-07-06 23:13:26.632881,TranStatus.P
364-ORJ-325988,287776,61964,1461.2,$,2022-11-15 23:13:26.632881,TranStatus.F
748-SDY-237413,187030,712637,2335.5,$,2022-04-13 23:13:26.632881,TranStatus.F
565-NNX-541769,914994,743224,2237.66,$,2021-02-21 23:13:26.632881,TranStatus.P
762-PQU-330195,951798,746523,2355.31,$,2021-09-21 23:13:26.632881,TranStatus.P
553-YUG-40508,51725,993002,2174.63,$,2023-07-26 23:13:26.632881,TranStatus.F
556-LVN-384875,63813,201221,1823.38,$,2021-07-10 23:13:26.632881,TranStatus.C
440-GSX-164677,432835,861500,1269.57,$,2024-03-01 23:13:26.632881,TranStatus.C
773-LGT-884204,175870,688942,1473.34,$,2023-09-24 23:13:26.632881,TranStatus.F
472-NAG-212154,545896,338867,1188.06,$,2021-04-11 23:13:26.632881,TranStatus.C
787-JAC-524214,395218,739641,2339.32,$,2021-07-28 23:13:26.632881,TranStatus.F
232-TCY-779823,950179,261570,2360.5,$,2023-11-14 23:13:26.632881,TranStatus.P
414-FKK-769703,561417,589846,924.31,$,2021-07-17 23:13:26.632881,TranStatus.F
443-ZVY-995945,868961,893635,2010.21,$,2021-04-10 23:13:26.632881,TranStatus.F
909-KAJ-797933,632161,418370,1516.76,$,2023-12-05 23:13:26.632881,TranStatus.F
660-MJV-585439,898064,597060,1402.82,$,2021-08-07 23:13:26.632881,TranStatus.C
352-VZA-784545,544514,117660,262.67,$,2023-08-22 23:13:26.632881,TranStatus.P
989-KRU-433064,530269,275421,426.62,$,2022-12-22 23:13:26.632881,TranStatus.P
450-PBQ-88119,34781,612757,379.29,$,2023-10-20 23:13:26.632881,TranStatus.P
102-SXP-554115,985221,312099,546.19,$,2022-04-05 23:13:26.632881,TranStatus.P
594-DRV-249021,471067,461956,1811.3,$,2023-11-07 23:13:26.632881,TranStatus.C
081-BVN-353072,820553,234400,1353.3,$,2021-11-09 23:13:26.632881,TranStatus.P
483-HWC-967444,92610,42804,1056.08,$,2022-05-11 23:13:26.632881,TranStatus.P
528-QET-178063,70187,966258,380.0,$,2023-08-06 23:13:26.632881,TranStatus.C
012-ZOK-874055,167693,938736,2456.94,$,2021-06-10 23:13:26.632881,TranStatus.P
010-AAW-991355,445034,388119,1014.61,$,2023-02-05 23:13:26.632881,TranStatus.C
830-ZNS-306862,327338,720410,2257.38,$,2022-08-13 23:13:26.632881,TranStatus.C
709-KBZ-19174,428109,605734,1112.04,$,2021-04-06 23:13:26.632881,TranStatus.C
063-GNK-949755,285532,516658,367.88,$,2024-03-03 23:13:26.632881,TranStatus.F
526-JXK-7269,530359,736817,1901.07,$,2024-03-06 23:13:26.632881,TranStatus.F
237-BKX-38533,795662,183683,540.49,$,2021-05-18 23:13:26.632881,TranStatus.C
945-ZNB-63027,664982,123848,431.57,$,2021-05-28 23:13:26.632881,TranStatus.F
213-LDT-415810,157166,43893,483.39,$,2023-02-13 23:13:26.632881,TranStatus.C
306-WAR-472598,303503,587222,1652.0,$,2021-03-28 23:13:26.632881,TranStatus.C
788-BVS-9884,48462,214702,1205.47,$,2021-07-02 23:13:26.632881,TranStatus.F
208-INT-344470,770806,156691,2140.36,$,2024-02-26 23:13:26.632881,TranStatus.P
657-FYO-91679,89735,475999,1827.41,$,2021-11-30 23:13:26.632881,TranStatus.F
213-FZY-497013,864250,453662,2277.66,$,2021-02-09 23:13:26.632881,TranStatus.C
817-SQA-324151,225095,299132,1540.71,$,2021-09-16 23:13:26.632881,TranStatus.P
150-AXN-535810,375863,126056,2399.97,$,2021-07-24 23:13:26.632881,TranStatus.P
751-UVP-804049,928818,901452,1209.72,$,2023-02-03 23:13:26.632881,TranStatus.F
644-HGD-772175,863832,408526,718.89,$,2022-04-14 23:13:26.632881,TranStatus.F
863-GUM-843009,37985,897344,887.81,$,2022-03-20 23:13:26.632881,TranStatus.C
525-TWL-592404,119939,410116,1772.64,$,2022-02-18 23:13:26.632881,TranStatus.C
140-AZV-148661,238733,798733,1772.16,$,2024-03-11 23:13:26.632881,TranStatus.F
874-ABC-683039,725219,776526,1683.18,$,2023-07-09 23:13:26.632881,TranStatus.C
114-PSI-500872,857809,101560,2460.53,$,2023-06-05 23:13:26.632881,TranStatus.C
948-EAE-520924,335706,191147,1094.77,$,2023-12-04 23:13:26.632881,TranStatus.F
045-NKW-234081,308482,158747,1153.27,$,2023-11-28 23:13:26.632881,TranStatus.P
522-IZH-914611,660002,959464,904.65,$,2023-03-02 23:13:26.632881,TranStatus.F
827-QNN-825271,908892,757669,1038.72,$,2023-05-22 23:13:26.632881,TranStatus.C
678-KQS-480375,662611,700066,691.08,$,2023-10-14 23:13:26.632881,TranStatus.C
770-XQV-968955,329132,420902,1871.27,$,2021-05-24 23:13:26.632881,TranStatus.F
321-DNQ-175963,686864,403165,1446.92,$,2023-12-18 23:13:26.632881,TranStatus.C
272-ASJ-56472,953242,398015,1135.36,$,2021-03-04 23:13:26.632881,TranStatus.C
699-VOU-891830,402724,120320,1522.6,$,2022-02-24 23:13:26.632881,TranStatus.C
864-XUJ-248414,382515,279239,426.67,$,2023-09-24 23:13:26.632881,TranStatus.P
249-GXT-905459,930467,148898,1296.92,$,2022-03-13 23:13:26.632881,TranStatus.C
892-XNK-542090,778279,915467,1125.74,$,2021-05-06 23:13:26.632881,TranStatus.C
987-RQY-506311,24421,685142,1297.31,$,2023-11-25 23:13:26.632881,TranStatus.F
501-VBK-367382,946125,177764,2363.03,$,2023-10-06 23:13:26.632881,TranStatus.C
726-YSJ-619982,147849,602753,2389.7,$,2021-09-27 23:13:26.632881,TranStatus.P
938-KOY-899942,472892,304451,625.61,$,2021-07-28 23:13:26.632881,TranStatus.C
256-HYR-629441,325579,889599,2394.07,$,2023-12-19 23:13:26.632881,TranStatus.F
941-NEL-320344,606677,625391,2272.95,$,2021-04-18 23:13:26.632881,TranStatus.F
751-UHC-816923,620647,542389,2221.35,$,2021-12-14 23:13:26.632881,TranStatus.C
538-ETB-88895,885621,684554,1676.75,$,2022-12-02 23:13:26.632881,TranStatus.P
923-QON-467067,225270,780790,1019.52,$,2023-07-18 23:13:26.632881,TranStatus.F
844-JSG-232865,953206,364334,1585.02,$,2023-06-10 23:13:26.632881,TranStatus.C
