order_id,order_date,customer_id,total_order_amount,order_discount_pct,final_order_amount,customer_name,customer_country,customer_city,customer_state,customer_credit_rating,customer_premium_flag
ORD#309917350,2018-01-02 10:44:21.708647,160483,2070.99,0,2070.99,127284,Falkland Islands,Pascagoula,Idaho,240.89,False
ORD#309938275,2024-01-13 11:37:21.708658,183516,4372.45,15,3716.5825,66630,Switzerland,Alvin,Arkansas,482.06,True
ORD#309959201,2021-08-22 10:54:21.708669,62956,2835.88,0,2835.88,191289,Egypt,Fountain Valley,Connecticut,450.63,True
ORD#309980128,2024-02-08 20:46:21.708680,98274,2652.48,0,2652.48,143831,Angola,Marysville,Illinois,678.52,False
ORD#310001056,2016-02-07 23:32:21.708691,132205,1494.5,0,1494.5,11345,Greenland,Glendale Heights,Wisconsin,609.26,True
ORD#310021985,2016-05-22 01:28:21.708702,54304,4316.73,15,3669.2205,103431,Turks & Caicos Islands,Pocatello,Wyoming,165.34,False
ORD#310042915,2018-08-16 19:55:21.708713,50617,3272.85,10,2945.565,160888,Ceuta & Melilla,Little Elm,Montana,476.21,True
ORD#310063846,2020-06-15 11:43:21.708724,102800,3205.52,10,2884.968,140161,Nepal,Safety Harbor,South Dakota,840.67,True
ORD#310084778,2017-10-17 11:22:21.708735,149122,3993.69,10,3594.321,146189,Bulgaria,Loma Linda,Texas,150.97,False
ORD#310105711,2024-07-02 20:42:21.708747,36899,925.94,0,925.94,63739,Puerto Rico,San Pablo,New Jersey,723.05,True
ORD#310126645,2016-09-30 01:19:21.708758,57410,3555.37,10,3199.833,205996,Kosovo,Bismarck,New Jersey,721.98,True
ORD#310147580,2018-01-21 15:57:21.708769,5415,4093.37,15,3479.3645,118046,Russia,Great Falls,Iowa,525.76,True
ORD#310168516,2022-01-31 11:26:21.708780,24354,3842.29,20,3073.832,14267,Falkland Islands,Sun Prairie,Washington,931.4,False
ORD#310189453,2021-12-23 20:57:21.708791,143321,3766.22,10,3389.598,201537,Ukraine,West Mifflin,West Virginia,425.54,False
ORD#310210391,2023-04-01 04:25:21.708802,69465,2659.37,0,2659.37,160851,Nauru,Monroeville,Virginia,770.27,False
ORD#310231330,2019-07-01 04:48:21.708813,13417,881.49,0,881.49,103671,Anguilla,Rock Island,Hawaii,345.67,False
ORD#310252270,2022-08-11 21:30:21.708824,153646,2716.93,12,2390.8984,141579,Brazil,Rock Springs,North Carolina,913.19,False
ORD#310273211,2017-08-12 06:59:21.708835,80006,1172.46,0,1172.46,93591,Madagascar,Park Forest,Minnesota,350.01,True
ORD#310294153,2024-12-16 04:19:21.708846,129100,1177.66,0,1177.66,187169,Namibia,Oak Park,California,672.83,True
ORD#310315096,2020-06-15 10:29:21.708856,124417,3874.05,10,3486.6450000000004,7746,Burkina Faso,Greeley,Colorado,444.32,False
ORD#310336040,2020-03-09 03:07:21.708867,12446,2858.42,0,2858.42,90260,Mexico,Bakersfield,Tennessee,482.0,False
ORD#310356985,2021-05-30 14:08:21.708878,93665,3891.96,10,3502.764,19840,Tajikistan,Redlands,California,318.61,True
ORD#310377931,2016-01-17 10:57:21.708888,79608,4461.7,15,3792.445,112243,Djibouti,North Canton,Colorado,471.79,False
ORD#310398878,2017-08-22 00:56:21.708898,34921,484.73,0,484.73,26011,Diego Garcia,Centennial,Kansas,125.44,True
ORD#310419826,2022-03-10 21:47:21.708908,61273,3532.54,10,3179.286,12087,Suriname,Benbrook,South Dakota,265.84,True
ORD#310440775,2023-04-16 07:32:21.708917,161451,2955.03,0,2955.03,159262,Pakistan,Amarillo,Ohio,614.92,True
ORD#310461725,2023-03-24 10:04:21.708927,213302,2415.22,0,2415.22,184601,Romania,Huntersville,Massachusetts,176.8,False
ORD#310482676,2015-04-27 09:56:21.708937,184584,2041.16,0,2041.16,44447,Djibouti,Owensboro,New Jersey,578.22,True
ORD#310503628,2015-08-31 11:13:21.708947,26467,2022.1,12,1779.448,126422,Malaysia,Fountain,Delaware,989.51,True
ORD#310524581,2015-10-16 16:38:21.708957,127696,499.67,0,499.67,53592,North Korea,Miami,Oregon,752.53,True
ORD#310545535,2019-01-24 06:35:21.708967,61337,632.96,0,632.96,139605,Colombia,Lake Oswego,Delaware,998.07,False
ORD#310566490,2016-06-30 00:40:21.708978,47942,4010.07,15,3408.5595000000003,3621,Sweden,Jeffersontown,Maine,254.92,True
ORD#310587446,2020-06-02 03:15:21.708989,118291,2691.24,0,2691.24,65952,St. Pierre & Miquelon,Bensenville,Delaware,412.25,True
ORD#310608403,2019-02-04 08:56:21.709000,159795,2514.81,0,2514.81,79912,Nicaragua,Lauderhill,Oklahoma,677.13,True
ORD#310629361,2022-07-01 05:54:21.709017,112652,4016.8,15,3414.28,82277,Nepal,Stafford,Alaska,809.1,True
ORD#310650320,2022-03-05 01:54:21.709029,158306,282.17,0,282.17,80541,Eritrea,Centerville,Vermont,454.11,False
ORD#310671280,2020-05-17 21:17:21.709042,205763,1503.18,0,1503.18,138641,Djibouti,Fairview Heights,North Dakota,780.56,False
ORD#310692241,2021-08-23 23:38:21.709054,214376,3715.48,10,3343.932,5654,Uganda,La Puente,Maryland,366.92,False
ORD#310713203,2018-01-29 15:34:21.709065,159093,1476.64,0,1476.64,30732,Anguilla,Euless,North Carolina,542.95,False
ORD#310734166,2016-08-20 13:46:21.709076,109760,4946.72,15,4204.712,60118,Indonesia,Sand Springs,Delaware,197.11,False
ORD#310755130,2020-07-21 09:25:21.709087,150085,855.37,0,855.37,76778,Macau SAR China,Midlothian,North Carolina,701.42,False
ORD#310776095,2015-07-28 18:01:21.709098,84146,3678.75,10,3310.875,74929,Armenia,San Mateo,Missouri,721.53,True
ORD#310797061,2019-08-30 12:58:21.709108,136617,1774.41,0,1774.41,193644,Tuvalu,Parker,Delaware,775.71,True
ORD#310818028,2019-12-04 20:48:21.709119,114447,1670.09,0,1670.09,18860,Namibia,Providence,Oklahoma,992.12,False
ORD#310838996,2018-04-20 04:12:21.709130,88840,4911.17,15,4174.4945,121001,Botswana,Kirkland,Connecticut,558.49,False
ORD#310859965,2016-04-23 01:51:21.709141,55365,2362.49,0,2362.49,81011,Latvia,Carteret,Massachusetts,105.98,False
ORD#310880935,2017-04-08 04:05:21.709151,145713,2384.96,0,2384.96,146994,St. Martin,Ogden,Nevada,301.85,True
ORD#310901906,2016-05-05 22:51:21.709162,130735,674.29,0,674.29,9380,Libya,Colorado Springs,Mississippi,989.94,True
ORD#310922878,2020-04-11 12:42:21.709173,4158,759.95,0,759.95,81364,Réunion,Mesquite,Delaware,564.66,False
ORD#310943851,2021-09-12 07:49:21.709184,147044,3060.2,10,2754.18,204024,Angola,Foster City,Michigan,548.55,False
ORD#310964825,2018-04-24 11:25:21.709195,217204,2661.0,0,2661.0,150310,Gabon,East Point,Massachusetts,202.45,True
ORD#310985800,2023-11-25 03:44:21.709206,122473,4122.45,15,3504.0825,7396,Dominican Republic,Wadsworth,Arizona,659.77,False
ORD#311006776,2016-11-01 06:30:21.709217,38535,769.1,0,769.1,46075,Antarctica,Cumberland,Tennessee,237.63,True
ORD#311027753,2018-05-06 12:03:21.709228,214803,1997.72,0,1997.72,134054,Brazil,La Porte,Florida,279.29,True
ORD#311048731,2024-10-24 10:10:21.709239,213501,1798.71,0,1798.71,176158,Vanuatu,Mesquite,Maryland,639.41,True
ORD#311069710,2018-08-26 08:10:21.709250,149096,387.6,0,387.6,155627,Jersey,Norwood,New Mexico,446.25,False
ORD#311090690,2019-05-03 13:01:21.709261,68166,2579.58,0,2579.58,68684,China,Jacksonville,Texas,759.29,True
ORD#311111671,2016-06-23 22:51:21.709272,135796,3073.95,20,2459.16,52890,Eritrea,Palmetto Bay,Missouri,975.65,True
ORD#311132653,2015-08-03 06:38:21.709283,106253,2128.61,0,2128.61,101427,Congo - Brazzaville,Belleville,Oklahoma,522.23,True
ORD#311153636,2015-11-16 01:53:21.709294,168310,850.53,0,850.53,210220,Estonia,Joplin,Louisiana,864.18,True
ORD#311174620,2019-10-24 18:02:21.709305,85346,1737.01,0,1737.01,5319,Grenada,Seaside,Pennsylvania,805.1,False
ORD#311195605,2020-07-24 02:31:21.709316,143693,4835.24,15,4109.954,183599,Zimbabwe,Chandler,Hawaii,528.29,False
ORD#311216591,2020-08-19 18:54:21.709327,118345,4656.56,15,3958.076000000001,29238,Isle of Man,Layton,Vermont,376.15,True
ORD#311237578,2016-11-12 06:16:21.709338,116966,1802.4,0,1802.4,142850,Gibraltar,Weston,North Carolina,345.97,True
ORD#311258566,2021-02-11 01:35:21.709349,50071,4224.48,15,3590.8079999999995,32311,Norfolk Island,Pottstown,Wisconsin,579.54,False
ORD#311279555,2019-07-15 04:05:21.709360,214829,4226.16,15,3592.236,12972,Bulgaria,Houston,Arkansas,126.84,True
ORD#311300545,2022-08-04 13:01:21.709371,95627,1263.93,0,1263.93,162992,British Indian Ocean Territory,Snellville,Arkansas,440.48,True
ORD#311321536,2020-07-04 21:41:21.709381,68612,3270.53,10,2943.4770000000003,197388,Liechtenstein,Payson,Michigan,177.73,True
ORD#311342528,2021-05-07 16:55:21.709391,162184,2069.22,0,2069.22,91515,United Kingdom,Elk River,New Jersey,204.84,True
ORD#311363521,2015-05-02 17:35:21.709401,88992,1234.05,0,1234.05,203979,Brazil,Garland,Maine,962.84,True
ORD#311384515,2019-03-12 03:57:21.709411,134060,4868.26,15,4138.021000000001,23271,Austria,Chaska,Rhode Island,173.52,False
ORD#311405510,2016-11-01 14:08:21.709421,41134,296.08,0,296.08,22826,Hungary,Lino Lakes,Arkansas,529.16,True
ORD#311426506,2018-07-17 05:58:21.709431,186602,1182.47,0,1182.47,97682,Venezuela,Wausau,Alaska,982.34,False
ORD#311447503,2016-11-13 09:40:21.709441,149912,580.89,0,580.89,183744,Swaziland,Deltona,California,119.31,True
ORD#311468501,2015-12-27 07:28:21.709450,202372,3630.02,10,3267.018,122506,Israel,Longmont,Missouri,384.27,False
ORD#311489500,2021-01-01 23:53:21.709460,85731,2066.49,0,2066.49,177271,Singapore,Ventura,Virginia,460.22,False
ORD#311510500,2023-12-15 11:43:21.709471,89884,4496.1,15,3821.685,192104,Bermuda,Gary,Illinois,278.57,False
ORD#311531501,2017-02-05 02:50:21.709481,201532,1072.87,0,1072.87,91966,Turks & Caicos Islands,Encinitas,North Dakota,511.95,False
ORD#311552503,2020-01-09 23:19:21.709494,72220,4383.9,15,3726.315,3657,American Samoa,Dickinson,Alaska,134.41,False
ORD#311573506,2015-04-15 19:35:21.709505,126760,2614.72,12,2300.9536,157061,Aruba,Imperial Beach,Tennessee,811.36,True
ORD#311594510,2016-03-30 02:08:21.709516,209849,3266.43,20,2613.144,118741,Sri Lanka,Cheyenne,Utah,875.59,False
ORD#311615515,2024-09-14 02:02:21.709527,10412,3972.77,10,3575.493,187942,Sri Lanka,Snellville,Georgia,252.51,True
ORD#311636521,2022-01-04 09:05:21.709538,142754,684.45,0,684.45,220133,St. Helena,Murrysville,Colorado,709.08,False
ORD#311657528,2016-07-31 13:16:21.709551,78277,501.68,0,501.68,101747,Central African Republic,Yuma,New Jersey,924.73,True
ORD#311678536,2024-09-23 10:18:21.709564,40242,2421.25,0,2421.25,96017,Solomon Islands,Pullman,Utah,717.53,True
ORD#311699545,2024-05-28 08:51:21.709575,205031,4900.69,15,4165.586499999999,54778,Timor-Leste,Moorpark,Vermont,677.93,False
ORD#311720555,2019-09-16 07:09:21.709587,192528,4241.32,15,3605.122,103373,Mongolia,Enid,Nevada,546.93,True
ORD#311741566,2019-10-18 22:48:21.709598,170832,3567.13,10,3210.417,62625,Bosnia & Herzegovina,Fort Myers,Hawaii,440.54,False
ORD#311762578,2020-06-03 05:49:21.709609,96707,491.81,0,491.81,174731,Russia,Kennesaw,Tennessee,574.37,False
ORD#311783591,2020-11-07 07:49:21.709621,141992,4793.44,15,4074.424,218506,Taiwan,Ypsilanti,Nevada,209.24,False
ORD#311804605,2020-12-09 05:41:21.709632,13460,3966.69,10,3570.021,74461,Jersey,Erlanger,Pennsylvania,837.49,False
ORD#311825620,2022-05-06 20:42:21.709643,89195,3699.92,10,3329.928,119878,Greenland,New Lenox,Arkansas,733.47,True
ORD#311846636,2016-07-07 12:41:21.709654,217027,1201.65,0,1201.65,97715,Guernsey,Camas,South Carolina,346.23,False
ORD#311867653,2019-11-06 03:53:21.709665,156340,1490.85,0,1490.85,183853,New Caledonia,Lake Jackson,Minnesota,898.46,True
ORD#311888671,2016-08-23 17:27:21.709676,159793,2696.71,0,2696.71,57094,Tunisia,Wenatchee,Michigan,724.77,False
ORD#311909690,2020-09-11 16:55:21.709687,51367,4016.05,25,3012.0375000000004,147254,Cameroon,Golden,Montana,955.59,False
ORD#311930710,2018-04-09 07:26:21.709698,30116,3020.64,10,2718.576,108014,United States,Coronado,Montana,721.77,False
ORD#311951731,2021-11-21 02:26:21.709709,179749,253.14,0,253.14,101596,French Guiana,Manassas,Rhode Island,759.49,True
ORD#311972753,2021-07-09 17:56:21.709720,106476,4730.57,15,4020.9845,217111,Mongolia,Albertville,Arkansas,435.48,False
ORD#311993776,2024-10-19 07:34:21.709731,44955,1800.01,0,1800.01,85008,Cameroon,Rialto,Illinois,905.5,False
ORD#312014800,2018-03-24 17:20:21.709743,103243,1326.44,0,1326.44,38772,France,Morgantown,Wyoming,330.49,False
ORD#312035825,2019-12-08 20:17:21.709754,175478,642.24,0,642.24,177696,Cyprus,Prattville,Rhode Island,711.58,True
ORD#312056851,2016-09-07 08:25:21.709764,215352,543.81,0,543.81,179979,British Virgin Islands,Fort Dodge,Texas,130.94,True
ORD#312077878,2019-04-26 06:37:21.709775,77291,950.29,0,950.29,72985,Romania,North Little Rock,Massachusetts,336.79,False
ORD#312098906,2017-03-21 02:26:21.709786,217718,2034.02,0,2034.02,31433,San Marino,Rock Hill,Connecticut,603.66,True
ORD#312119935,2019-12-19 10:18:21.709797,21187,329.23,0,329.23,173577,Tokelau,Worcester,Idaho,213.53,False
ORD#312140965,2019-05-13 02:46:21.709808,88106,1152.49,0,1152.49,212054,Falkland Islands,Yucca Valley,Virginia,146.39,True
ORD#312161996,2015-08-16 08:28:21.709819,5647,961.14,0,961.14,104124,Niger,Hazleton,Missouri,181.0,True
ORD#312183028,2023-08-12 05:00:21.709830,44087,1539.74,0,1539.74,83630,Nigeria,Tinton Falls,Mississippi,359.02,True
ORD#312204061,2024-05-18 09:19:21.709841,101420,974.64,0,974.64,193733,Moldova,Moscow,Missouri,550.72,False
ORD#312225095,2017-07-11 18:31:21.709852,193492,4202.62,15,3572.227,133610,Austria,Annapolis,Colorado,202.91,True
ORD#312246130,2015-08-18 05:46:21.709863,106686,4731.3,15,4021.605,177621,Serbia,Royal Oak,Wisconsin,385.85,False
ORD#312267166,2017-09-01 09:03:21.709874,114987,547.78,0,547.78,4429,Uganda,Christiansburg,Georgia,451.87,True
ORD#312288203,2019-10-15 10:16:21.709884,86971,2482.27,12,2184.3976,39072,Russia,Boca Raton,South Dakota,822.37,True
ORD#312309241,2015-11-07 01:11:21.709894,27435,2417.58,0,2417.58,125132,Papua New Guinea,Mamaroneck,Illinois,297.06,False
ORD#312330280,2019-07-24 15:18:21.709904,166275,4194.38,15,3565.223,137914,Wallis & Futuna,Desert Hot Springs,Nebraska,426.15,False
ORD#312351320,2024-07-29 04:22:21.709914,102882,2696.87,0,2696.87,104430,Uzbekistan,Melrose Park,New York,245.96,False
ORD#312372361,2017-11-16 00:47:21.709923,69266,400.72,0,400.72,72831,Tokelau,University City,Kentucky,544.09,False
ORD#312393403,2015-04-03 04:34:21.709933,179013,4673.89,15,3972.8065,7546,Belarus,Renton,Virginia,701.05,False
ORD#312414446,2024-02-13 02:51:21.709943,131573,2328.15,12,2048.772,55671,Czech Republic,Godfrey,Indiana,811.37,False
ORD#312435490,2022-05-21 01:43:21.709953,179573,1996.16,0,1996.16,168596,Micronesia,Manitowoc,Illinois,707.3,True
ORD#312456535,2018-04-11 06:18:21.709964,219189,2857.54,0,2857.54,7817,Lithuania,Highland Park,Delaware,647.61,False
ORD#312477581,2023-04-14 18:34:21.709975,181161,1894.69,0,1894.69,112107,Micronesia,Walker,Kentucky,163.45,True
ORD#312498628,2024-06-03 03:35:21.709987,83289,1109.89,0,1109.89,220631,Taiwan,Brookings,Wisconsin,620.63,False
ORD#312519676,2021-10-05 06:35:21.709997,62188,2325.78,0,2325.78,11576,Sint Maarten,Coralville,California,772.34,True
ORD#312540725,2017-08-08 00:30:21.710008,112248,2735.73,0,2735.73,118009,Italy,Norco,Louisiana,337.73,False
ORD#312561775,2020-03-23 21:43:21.710019,13555,874.59,0,874.59,30659,Oman,Stamford,Minnesota,868.37,False
ORD#312582826,2018-09-20 04:25:21.710030,97231,2920.21,0,2920.21,189074,St. Helena,Fredericksburg,Alabama,269.11,False
ORD#312603878,2022-11-04 19:55:21.710041,177043,3410.9,10,3069.81,43614,Comoros,University Park,Connecticut,259.69,True
ORD#312624931,2022-09-09 11:20:21.710052,33195,1599.34,0,1599.34,108448,Sudan,Rolling Meadows,Illinois,532.18,False
ORD#312645985,2018-01-29 11:03:21.710063,113969,2132.34,12,1876.4592,47124,Sint Maarten,Longmont,Pennsylvania,843.52,False
ORD#312667040,2022-07-05 07:53:21.710074,193557,2219.68,12,1953.3184,14987,Tanzania,Gaithersburg,Florida,932.74,False
ORD#312688096,2024-11-23 12:53:21.710085,67732,4644.92,15,3948.182,207635,French Guiana,Claremore,Arizona,833.45,False
ORD#312709153,2018-08-04 20:44:21.710096,82961,4830.32,15,4105.772,209504,Gambia,Stow,Maine,449.88,False
ORD#312730211,2024-08-06 06:50:21.710107,4910,2158.03,0,2158.03,93877,Estonia,Olathe,California,647.32,False
ORD#312751270,2017-08-06 04:09:21.710118,21225,1763.3,0,1763.3,159816,Brunei,Hickory,Arizona,828.31,True
ORD#312772330,2019-03-05 03:28:21.710129,5587,4437.05,25,3327.7875000000004,71568,China,Calabasas,Rhode Island,921.93,False
ORD#312793391,2023-10-30 12:31:21.710140,30541,2771.1,0,2771.1,78957,Zimbabwe,Johns Creek,Alabama,504.39,False
ORD#312814453,2016-06-02 17:48:21.710151,182329,3719.82,10,3347.838,205343,Solomon Islands,Denison,Washington,679.75,True
ORD#312835516,2017-06-02 05:20:21.710162,16052,4844.63,15,4117.9355000000005,7444,Albania,Anacortes,Georgia,832.11,True
ORD#312856580,2016-06-24 16:29:21.710172,151290,2646.95,0,2646.95,32235,Bosnia & Herzegovina,Cutler Bay,Minnesota,741.77,False
ORD#312877645,2018-06-30 17:52:21.710183,68718,3906.8,20,3125.44,34097,St. Helena,Slidell,Minnesota,901.87,False
ORD#312898711,2022-01-10 07:38:21.710196,155849,4264.3,15,3624.655,24337,Serbia,Torrance,South Dakota,248.66,True
ORD#312919778,2022-06-17 05:09:21.710207,187713,519.23,0,519.23,192990,Kuwait,Shelbyville,Texas,221.46,True
ORD#312940846,2016-03-30 23:14:21.710218,161214,1620.14,0,1620.14,88211,Slovenia,Mason,Wyoming,458.06,True
ORD#312961915,2015-11-16 14:51:21.710229,47807,2956.39,12,2601.6232,132898,San Marino,Norwood,Vermont,858.57,False
ORD#312982985,2020-07-07 20:31:21.710239,84222,661.65,0,661.65,67352,Burundi,Decatur,Missouri,901.65,False
ORD#313004056,2018-07-25 00:04:21.710250,94543,1000.15,0,1000.15,53144,Lesotho,Wilsonville,Maryland,629.11,False
ORD#313025128,2015-08-09 16:46:21.710261,96827,1775.11,0,1775.11,144463,Macedonia,Whittier,Wisconsin,940.05,False
ORD#313046201,2023-02-04 14:43:21.710272,159338,1600.67,0,1600.67,152244,Maldives,Juneau,Wyoming,219.45,True
ORD#313067275,2017-12-20 04:20:21.710283,135049,4405.83,15,3744.9555,86544,Bangladesh,Muskego,Wisconsin,862.69,True
ORD#313088350,2024-08-30 13:46:21.710294,172911,1644.32,0,1644.32,211362,Guam,Lackawanna,New Jersey,701.98,False
ORD#313109426,2021-01-11 00:09:21.710305,143427,2827.39,0,2827.39,128810,Uruguay,Rancho Santa Margarita,Colorado,395.14,True
ORD#313130503,2022-02-08 01:20:21.710316,212612,2189.27,0,2189.27,8048,El Salvador,Glassboro,Maryland,709.1,True
ORD#313151581,2023-11-02 08:49:21.710328,97191,2194.26,12,1930.9488,179177,United Arab Emirates,Benton,New Jersey,985.77,False
ORD#313172660,2017-04-22 02:40:21.710338,70078,3490.7,10,3141.63,7401,Myanmar,Douglas,California,320.0,False
ORD#313193740,2020-02-27 11:10:21.710349,139902,1300.58,0,1300.58,15294,Isle of Man,Brentwood,Mississippi,806.02,False
ORD#313214821,2015-08-27 08:31:21.710361,33869,3036.09,10,2732.481,85183,French Polynesia,Palm Bay,Nevada,592.3,False
ORD#313235903,2022-05-03 03:30:21.710371,3203,3177.17,10,2859.453,168466,Puerto Rico,Hinesville,Maine,154.16,False
ORD#313256986,2021-04-11 12:59:21.710382,160304,4958.19,15,4214.461499999999,13107,Guatemala,Adrian,Hawaii,357.41,False
ORD#313278070,2022-12-02 21:34:21.710392,11095,741.8,0,741.8,174627,Guernsey,Lathrop,Alabama,506.38,False
ORD#313299155,2018-06-14 23:21:21.710401,53947,389.67,0,389.67,157139,Turks & Caicos Islands,Bellwood,Mississippi,864.27,True
ORD#313320241,2018-10-20 16:19:21.710411,198169,2242.24,0,2242.24,102421,Albania,Bend,Iowa,125.79,False
ORD#313341328,2022-03-04 02:13:21.710425,54883,1333.68,0,1333.68,174098,Chad,St. Cloud,Texas,895.62,False
ORD#313362416,2021-10-05 19:09:21.710435,67506,3609.18,20,2887.344,9320,Réunion,Milford,Colorado,987.61,True
ORD#313383505,2017-12-24 07:19:21.710445,43346,4474.37,15,3803.2145,96046,Mayotte,Chico,West Virginia,441.14,False
ORD#313404595,2019-01-12 11:31:21.710455,67798,2554.97,0,2554.97,153106,Serbia,Kennewick,Kentucky,290.52,True
ORD#313425686,2021-02-09 07:03:21.710464,169824,538.17,0,538.17,34875,Jordan,Weirton,Arkansas,913.57,True
ORD#313446778,2016-12-29 16:56:21.710475,126428,1861.43,0,1861.43,219195,United Arab Emirates,Springfield,Massachusetts,692.76,True
ORD#313467871,2020-10-08 01:26:21.710486,187694,2354.19,12,2071.6872000000003,99231,Tajikistan,East Point,Minnesota,803.25,False
ORD#313488965,2023-04-08 05:47:21.710497,5579,4018.22,15,3415.487,90910,Tajikistan,Twinsburg,Georgia,651.64,True
ORD#313510060,2016-02-15 13:22:21.710508,139635,3807.56,20,3046.048,152847,U.S. Outlying Islands,Chaska,South Carolina,950.57,True
ORD#313531156,2022-06-21 08:36:21.710519,206779,1440.37,0,1440.37,183156,Cambodia,Schererville,Iowa,419.38,True
ORD#313552253,2019-06-22 22:47:21.710530,81493,3085.06,20,2468.048,184232,India,Gary,Montana,986.96,False
ORD#313573351,2019-05-30 12:30:21.710541,186901,299.41,0,299.41,35828,Trinidad & Tobago,Noblesville,Texas,620.34,False
ORD#313594450,2016-04-27 02:26:21.710552,178652,1296.47,0,1296.47,165556,Micronesia,Gastonia,Illinois,931.73,False
ORD#313615550,2017-08-18 04:44:21.710564,189101,1955.45,0,1955.45,96437,Isle of Man,Kinston,Arkansas,111.1,True
ORD#313636651,2016-09-20 13:31:21.710574,144161,3732.02,10,3358.818,204684,Lebanon,Lake Zurich,Colorado,157.64,True
ORD#313657753,2018-06-13 06:28:21.710585,138277,1444.38,0,1444.38,134193,Gambia,Kaysville,Kansas,158.65,True
ORD#313678856,2015-07-23 00:05:21.710596,220140,4649.09,15,3951.7265,173585,Djibouti,Easley,Wyoming,895.24,False
ORD#313699960,2019-05-22 21:24:21.710608,183772,356.3,0,356.3,55596,Suriname,Waterloo,Colorado,602.42,False
ORD#313721065,2019-11-20 04:25:21.710618,218674,3678.63,20,2942.904,100605,Haiti,Chaska,New Hampshire,956.48,True
ORD#313742171,2023-10-09 15:33:21.710629,155114,385.53,0,385.53,31876,Isle of Man,Winchester,Michigan,622.58,False
ORD#313763278,2020-05-26 01:22:21.710640,191862,3238.44,10,2914.596,149611,St. Vincent & Grenadines,McKeesport,Pennsylvania,593.11,False
ORD#313784386,2016-12-21 03:34:21.710651,131093,3479.28,10,3131.3520000000003,145938,Cook Islands,Niles,Vermont,420.97,False
ORD#313805495,2021-06-07 04:00:21.710662,216994,1859.16,0,1859.16,22532,Equatorial Guinea,Chula Vista,Michigan,938.96,False
ORD#313826605,2017-11-11 00:30:21.710673,102630,4100.62,15,3485.527,35781,Canada,Tulsa,New Jersey,786.99,True
ORD#313847716,2022-02-05 13:13:21.710683,3003,676.48,0,676.48,16975,U.S. Virgin Islands,Pleasant Grove,Virginia,939.16,False
ORD#313868828,2024-09-26 06:52:21.710694,14441,3435.36,10,3091.824,108048,Jordan,Encinitas,Iowa,288.62,False
ORD#313889941,2015-06-08 02:26:21.710705,44344,3672.35,20,2937.88,211672,Norway,Oswego,Tennessee,961.29,True
ORD#313911055,2020-02-22 12:30:21.710716,138556,4579.44,15,3892.524,146069,Pitcairn Islands,Ceres,Connecticut,753.76,True
ORD#313932170,2021-11-07 12:50:21.710727,5802,4574.46,15,3888.291,39789,Montserrat,Moreno Valley,Mississippi,638.61,False
ORD#313953286,2015-04-28 01:25:21.710738,99642,755.46,0,755.46,101351,Jamaica,Ottawa,Nevada,853.11,False
ORD#313974403,2021-07-23 07:37:21.710749,180393,1927.58,0,1927.58,216612,São Tomé & Príncipe,Nampa,Oregon,818.08,True
ORD#313995521,2024-05-09 08:45:21.710759,113075,1616.31,0,1616.31,7058,Vatican City,Providence,Georgia,979.56,False
ORD#314016640,2023-06-02 18:49:21.710770,64323,4208.52,15,3577.242,103454,South Africa,Pleasant Hill,New Hampshire,750.18,False
ORD#314037760,2020-08-21 19:28:21.710796,214050,4570.42,15,3884.857,171451,Dominican Republic,Huntington Beach,Florida,119.32,True
ORD#314058881,2018-05-24 08:04:21.710807,143209,2442.17,12,2149.1096,212613,Tuvalu,Wyoming,North Dakota,993.19,False
ORD#314080003,2015-12-21 08:15:21.710819,212236,1808.78,0,1808.78,28976,Trinidad & Tobago,Chesapeake,Texas,553.17,True
ORD#314101126,2019-01-13 11:42:21.710830,97500,2942.33,0,2942.33,50107,St. Helena,Abilene,Alabama,510.22,False
ORD#314122250,2019-04-27 00:50:21.710840,15438,3499.78,20,2799.824,65050,Portugal,Collierville,Michigan,910.9,False
ORD#314143375,2019-06-25 03:15:21.710851,4892,1346.79,0,1346.79,47660,Qatar,Redmond,New Jersey,904.28,True
ORD#314164501,2017-04-04 22:13:21.710862,177417,2306.74,0,2306.74,146529,Guam,Fishers,South Carolina,766.59,True
ORD#314185628,2020-07-14 22:00:21.710873,13730,4879.43,15,4147.5155,100879,French Guiana,Malden,Virginia,165.67,False
ORD#314206756,2018-07-26 01:05:21.710883,33315,3680.37,10,3312.333,107016,Nicaragua,Bethlehem,Oregon,513.02,False
ORD#314227885,2024-07-02 13:22:21.710894,43099,1684.28,0,1684.28,179973,Mongolia,Marshall,Vermont,232.15,False
ORD#314249015,2015-08-08 22:42:21.710904,34429,4877.97,15,4146.2745,195407,French Polynesia,Westland,Iowa,340.95,False
ORD#314270146,2018-04-11 12:09:21.710914,166770,1306.18,0,1306.18,41180,Bosnia & Herzegovina,Buena Park,Oregon,508.58,True
ORD#314291278,2018-12-03 22:24:21.710924,97633,1274.97,0,1274.97,131369,Guam,Prichard,Hawaii,593.49,True
ORD#314312411,2022-03-19 02:06:21.710933,64196,312.86,0,312.86,181354,San Marino,Elgin,Arizona,816.07,True
ORD#314333545,2024-01-23 03:41:21.710943,213582,1225.88,0,1225.88,19771,Tajikistan,Norristown,Wyoming,897.23,False
ORD#314354680,2023-05-27 14:36:21.710953,120093,2315.17,0,2315.17,141477,Israel,Temecula,North Dakota,352.27,True
