order_id,shipment_date,invoice_number,shipment_from_city,shipment_to_city,invoice_amount
ORD#536654886,2022-09-03 09:23:34.074425,XQPY3637-455,Alton,Cincinnati,1014.98
ORD#536683370,2024-12-27 05:22:34.074436,HJDV4611-800,Surprise,Rock Island,2779.648
ORD#536711855,2019-07-29 03:14:34.074447,LPFE8401-808,Mill Creek,Maryland Heights,4012.7055
ORD#536740341,2017-06-26 14:59:34.074458,MDWW1606-113,Niles,Bend,2776.58
ORD#536768828,2020-10-22 16:08:34.074470,NUYI0346-047,Horn Lake,Puyallup,3005.244
ORD#536797316,2018-05-03 10:26:34.074482,HCTJ2997-301,Sheboygan,Battle Ground,595.68
ORD#536825805,2021-07-19 06:10:34.074494,UPDR6042-532,Huntington Park,Rexburg,3408.3525
ORD#536854295,2024-09-15 04:56:34.074505,VKEK6717-465,West Fargo,Kent,2518.47
ORD#536882786,2020-09-02 06:36:34.074516,KMLH7632-819,Roseville,Edina,2594.3368
ORD#536911278,2021-02-10 15:58:34.074528,KGNB1153-045,Auburn Hills,Clarksville,1472.41
ORD#536939771,2015-07-10 12:16:34.074540,DFPZ8459-569,Tustin,Delaware,3706.9945
ORD#536968265,2019-12-11 21:40:34.074551,AYXR7914-075,Kentwood,Caldwell,1701.55
ORD#536996760,2024-02-09 10:09:34.074562,GBNE1161-808,Roselle,Trussville,2980.016
ORD#537025256,2021-02-18 22:34:34.074574,JDEQ6685-942,Kingsville,Somerville,3264.0840000000003
ORD#537053753,2024-09-26 09:28:34.074585,TYCS1907-267,Corpus Christi,Allentown,2008.13
ORD#537082251,2018-10-28 22:55:34.074596,STHR3899-866,Decatur,Rosenberg,1470.59
ORD#537110750,2023-04-22 11:43:34.074607,XDQX1652-770,Zion,Palmdale,2989.3140000000003
ORD#537139250,2018-11-02 10:28:34.074618,KDGK2767-636,Gadsden,Baldwin Park,2317.97
ORD#537167751,2015-08-07 04:13:34.074629,IXRA0260-331,Austin,Little Elm,3464.8210000000004
ORD#537196253,2018-08-26 19:20:34.074640,IVXA4001-835,Rancho Santa Margarita,Sierra Vista,857.84
ORD#537224756,2016-10-17 22:06:34.074651,CTJO1125-564,Flint,Stanton,4088.7465
ORD#537253260,2021-03-11 07:45:34.074662,PRJN5714-450,Forest Park,DeKalb,3265.515
ORD#537281765,2021-06-16 22:00:34.074672,ANHY8001-037,Cedar City,Kankakee,3960.813
ORD#537310271,2022-10-30 00:08:34.074682,FTQE0699-502,Kalispell,Solon,3911.156
ORD#537338778,2016-05-31 06:27:34.074692,EFPK5774-920,Lynbrook,Louisville,2252.23
ORD#537367286,2017-11-02 10:24:34.074702,DXOT4124-839,Chino,Converse,3502.2805
ORD#537395795,2019-08-23 08:07:34.074712,VIEI8756-912,Twin Falls,Portland,1649.89
ORD#537424305,2023-07-23 09:35:34.074722,JQFG0462-600,North Ridgeville,New Smyrna Beach,2607.4312
ORD#537452816,2018-04-30 20:34:34.074732,JJNQ9162-799,Palm Beach Gardens,Hammond,1617.1
ORD#537481328,2015-07-31 02:25:34.074742,JWUU2354-982,Sand Springs,National City,2995.42
ORD#537509841,2022-09-07 12:00:34.074752,RHDX7831-922,Broomfield,Fort Collins,1207.85
ORD#537538355,2018-01-27 15:14:34.074761,JKBF9619-371,College Station,Papillion,3898.7375
ORD#537566870,2021-03-23 22:16:34.074771,MQUR6379-229,Ithaca,St. Louis Park,632.02
ORD#537595386,2015-07-19 21:35:34.074781,GVGX3397-632,Laguna Woods,Takoma Park,3475.7775
ORD#537623903,2022-04-30 23:02:34.074791,EFFA9138-144,Riverton,St. Petersburg,3309.732
ORD#537652421,2024-03-11 09:40:34.074801,RVWX4074-423,Galt,Roswell,4128.331
ORD#537680940,2022-08-16 18:13:34.074811,LYBD8775-642,Stillwater,Bloomington,3725.261
ORD#537709460,2022-11-18 10:31:34.074822,RPFO8874-477,Dana Point,San Pablo,694.64
ORD#537737981,2023-06-20 08:52:34.074833,EKKW7616-280,Chanhassen,Kent,2151.14
ORD#537766503,2022-07-15 07:08:34.074844,MSYA9350-288,Bristol,Manassas,2548.97
ORD#537795026,2016-09-23 01:43:34.074855,OTLM0395-415,Northampton,Wheeling,334.36
ORD#537823550,2021-03-10 16:45:34.074866,KLAD6495-501,Mason,Ithaca,2059.9832
ORD#537852075,2020-09-21 23:27:34.074877,RRUL1796-893,DeKalb,Huber Heights,2260.6144
ORD#537880601,2015-08-04 14:53:34.074888,IPMR8372-859,Springville,Albert Lea,2635.19
ORD#537909128,2024-05-07 15:43:34.074899,INEB2733-886,Boca Raton,Newport Beach,2562.1
ORD#537937656,2019-08-04 22:03:34.074910,SQLY1466-713,Mesquite,Valdosta,604.2
ORD#537966185,2016-08-22 06:31:34.074921,XYCC6208-687,Ashtabula,Edina,3671.0225
ORD#537994715,2020-04-15 21:46:34.074936,ERHN2899-295,Avon,Tallahassee,2135.57
ORD#538023246,2021-12-27 09:28:34.074947,AYLT2614-977,Lackawanna,Aurora,3910.255
ORD#538051778,2020-08-03 11:05:34.074959,WGPY9602-602,Little Rock,Tukwila,486.27
ORD#538080311,2018-11-01 18:19:34.074970,BMPA5036-373,Camas,Meridian,1864.53
ORD#538108845,2022-05-10 23:00:34.074993,YZJN4255-177,Norwalk,Holly Springs,2944.017
ORD#538137380,2015-10-28 01:06:34.075005,ILNK1487-710,Rockledge,Arvada,1915.94
ORD#538165916,2018-05-14 10:59:34.075016,EWPK6102-250,Richfield,Winter Haven,2834.01
ORD#538194453,2021-09-08 17:08:34.075026,ETNU0708-564,Fort Worth,Lake in the Hills,3073.7340000000004
ORD#538222991,2022-11-09 17:41:34.075038,JDNB3249-494,Golden,Eustis,3551.553
ORD#538251530,2020-10-17 13:38:34.075049,VGWF1304-316,Maricopa,Newark,4201.805
ORD#538280070,2024-10-08 19:12:34.075060,DIKK3330-783,Alabaster,Schertz,1567.01
ORD#538308611,2024-06-03 21:11:34.075071,SQWT0117-225,Huntsville,Hamtramck,884.56
ORD#538337153,2024-08-27 08:03:34.075082,DCDS1125-843,Neenah,Cedar City,1908.77
ORD#538365696,2024-06-07 00:52:34.075094,KEII9672-946,Cypress,Austin,2965.4
ORD#538394240,2015-07-13 04:44:34.075104,LJPZ4325-990,San Dimas,Saratoga,2855.07
ORD#538422785,2023-11-25 15:56:34.075115,OJUR9204-920,Waukegan,Lancaster,398.79
ORD#538451331,2018-10-08 18:34:34.075127,QPUZ1989-599,Godfrey,Salem,4101.4285
ORD#538479878,2018-10-10 07:53:34.075139,CRSS2734-670,Surprise,Foster City,3034.08
ORD#538508426,2020-08-01 08:50:34.075150,YIWE4330-925,Cranston,Rogers,1689.77
ORD#538536975,2017-03-20 01:08:34.075161,OBZH5294-433,Burbank,Baton Rouge,1317.26
ORD#538565525,2017-09-25 23:49:34.075171,TYKN4233-242,Bloomingdale,Plainview,2091.98
ORD#538594076,2015-09-27 21:26:34.075181,TGGA7506-890,Carlsbad,Warrensburg,3488.058
ORD#538622628,2017-04-16 22:57:34.075191,RRHJ5289-382,Oswego,Weirton,3647.8005
ORD#538651181,2024-05-19 00:14:34.075201,IOYC2335-241,Valparaiso,Jackson,496.46
ORD#538679735,2017-01-22 15:59:34.075211,EDTP1256-321,Martinez,Maryland Heights,927.84
ORD#538708290,2020-07-16 09:47:34.075221,PTRZ8543-277,Bloomingdale,Camden,2567.86
ORD#538736846,2018-07-02 05:42:34.075232,CYKZ6009-003,Agoura Hills,Glassboro,4117.2215
ORD#538765403,2024-08-04 02:21:34.075242,ITFW6717-747,Trussville,Minnetonka,2278.22
ORD#538793961,2018-02-07 23:23:34.075252,EQDS7493-110,Alvin,Summerville,3057.903
ORD#538822520,2019-02-10 23:48:34.075262,IZIB6707-066,Webster Groves,Grand Forks,845.93
ORD#538851080,2018-03-04 06:43:34.075272,VQHS7208-227,Alton,Titusville,2541.6424
ORD#538879641,2021-08-30 11:37:34.075283,VBJK4298-608,Texarkana,Roseville,796.42
ORD#538908203,2023-06-21 13:02:34.075294,XOCO4867-542,Lisle,Moreno Valley,3879.808
ORD#538936766,2016-05-17 22:33:34.075305,VXKL2557-528,Newberg,Galveston,4133.9325
ORD#538965330,2022-05-15 14:27:34.075316,HDIC7156-773,Manhattan Beach,Elko,2887.07
ORD#538993895,2021-05-04 14:52:34.075327,PYRN1914-868,Marshalltown,Sandy,2085.02
ORD#539022461,2017-03-29 03:35:34.075338,EHPL2932-287,Novi,Wilmington,1710.56
ORD#539051028,2024-12-29 15:07:34.075349,OPDN5036-876,Hartford,Durant,1650.07
ORD#539079596,2017-10-13 09:18:34.075361,CVQD1552-670,Homer Glen,North Royalton,2568.3504
ORD#539108165,2024-08-20 16:30:34.075374,RMIP0493-376,Vicksburg,Covina,2011.3368
ORD#539136735,2024-12-08 12:23:34.075385,CIUN3748-635,Dayton,New Rochelle,2647.27
ORD#539165306,2023-01-10 05:55:34.075396,QUUK5095-563,Daly City,South Plainfield,4120.2135
ORD#539193878,2020-08-17 19:29:34.075408,RXIG0354-857,Tamarac,Long Branch,2115.93
ORD#539222451,2024-11-17 09:27:34.075420,YWSU9896-817,Brownsville,Hayward,3012.894
ORD#539251025,2017-01-30 13:36:34.075431,KHAU8313-062,Pleasantville,Muskegon,2875.932
ORD#539279600,2019-02-06 02:35:34.075442,YSPZ8575-553,Holland,Scranton,3474.834
ORD#539308176,2023-08-14 05:57:34.075453,AKDY5648-952,Knoxville,Louisville,3492.639
ORD#539336753,2022-12-26 01:11:34.075464,EQUU2560-548,North Ogden,Corpus Christi,457.89
ORD#539365331,2017-07-15 00:50:34.075475,PQRH0059-037,Willmar,Bessemer,2283.82
ORD#539393910,2018-03-21 07:04:34.075486,BSAM8183-320,Southgate,Lemon Grove,3251.7450000000003
ORD#539422490,2022-11-30 15:08:34.075500,YEWF8476-689,Pittsburg,Leominster,2287.97
ORD#539451071,2019-12-17 02:41:34.075512,EKQP7081-523,Columbia,Methuen,2749.563
ORD#539479653,2019-08-02 13:23:34.075523,NVHY7753-127,Cedar City,Tooele,1450.09
ORD#539508236,2023-07-01 06:20:34.075534,FDRM5771-170,West Des Moines,Cutler Bay,4151.170499999999
ORD#539536820,2023-04-29 06:34:34.075545,NWDF3314-402,Kennesaw,Monterey,1336.02
ORD#539565405,2018-04-19 03:11:34.075559,CQHE0332-622,Tyler,Gresham,399.75
ORD#539593991,2024-06-29 05:31:34.075570,ARPL2701-269,Janesville,Wheat Ridge,2820.62
ORD#539622578,2021-04-30 05:57:34.075581,YLVC0272-092,Zanesville,Indio,975.76
ORD#539651166,2019-05-15 14:59:34.075592,WDFP9755-400,Casselberry,Riverton,1423.71
ORD#539679755,2021-09-15 08:47:34.075603,HFQB9994-692,Greenfield,Faribault,2834.08
ORD#539708345,2015-11-24 10:18:34.075614,OFJH3479-728,Milford,Paragould,1992.61
ORD#539736936,2016-01-15 02:50:34.075626,DHLT6802-532,Apopka,Hawthorne,1648.95
ORD#539765528,2019-08-19 10:30:34.075637,PIMO6802-942,Duarte,Yorkville,1633.92
ORD#539794121,2020-04-11 10:05:34.075647,OVVK3114-800,Kernersville,Forest Lake,3446.7074999999995
ORD#539822715,2024-10-11 18:45:34.075660,KAWO9259-869,Grand Prairie,Cape Girardeau,3539.6975
ORD#539851310,2017-05-10 10:42:34.075673,NAHZ9966-659,Mamaroneck,Eugene,1110.48
ORD#539879906,2018-10-10 06:50:34.075685,WKRK4516-049,Altoona,East Moline,2105.97
ORD#539908503,2021-02-06 18:29:34.075698,OEDE1045-401,Clearwater,Castle Rock,3477.9025
ORD#539937101,2021-01-28 07:05:34.075709,QVTS1674-975,Sandy Springs,Newnan,346.91
ORD#539965700,2020-08-05 04:25:34.075719,GQAS8593-888,Aventura,Dearborn,497.93
ORD#539994300,2015-09-26 22:42:34.075729,IXXA1673-157,Farmers Branch,Port Huron,1876.69
ORD#540022901,2018-12-21 17:01:34.075739,KBJQ0424-596,Huber Heights,Winter Springs,1899.79
ORD#540051503,2019-08-20 09:05:34.075750,QBQZ6039-295,Warrensburg,Mooresville,676.31
ORD#540080106,2021-06-29 03:31:34.075763,GMNU1685-431,Collierville,Winchester,474.64
ORD#540108710,2019-07-28 08:30:34.075777,ELWD0304-935,Chicago,Fredericksburg,262.74
ORD#540137315,2018-09-19 10:45:34.075791,OGCE7409-913,South Plainfield,Delray Beach,3363.165
ORD#540165921,2023-09-03 21:45:34.075804,VTYK7581-661,Apopka,Mountain View,2216.9840000000004
ORD#540194528,2016-08-09 06:11:34.075819,PYRY1416-766,Salem,San Mateo,2979.7560000000003
ORD#540223136,2024-05-10 18:26:34.075833,HIWF0012-463,Apex,Muscatine,1526.76
ORD#540251745,2017-08-31 10:55:34.075847,VKLV1714-109,Tustin,South San Francisco,2785.86
ORD#540280355,2023-09-10 10:18:34.075861,HAQS6729-720,Paducah,South Holland,1743.49
ORD#540308966,2020-06-16 13:54:34.075875,XSZT2975-670,Bethel Park,Gretna,2745.729
ORD#540337578,2018-09-12 16:41:34.075888,LTUB3607-095,South Bend,Irving,1876.77
ORD#540366191,2017-04-21 17:18:34.075900,CKYF6566-239,Rancho Cucamonga,Quincy,3428.91
ORD#540394805,2019-10-06 15:13:34.075911,QNWD4739-676,Kennewick,Shawnee,2613.61
ORD#540423420,2024-07-16 14:52:34.075921,MJXB8928-153,Fort Lauderdale,Thornton,4018.5025
ORD#540452036,2015-06-26 20:26:34.075934,PLOC7135-016,Simi Valley,Casa Grande,3404.947
ORD#540480653,2024-05-04 06:55:34.075948,MEFW0498-521,Clovis,Safety Harbor,3652.4775
ORD#540509271,2016-09-27 16:05:34.075962,QPIW9348-900,Turlock,Clearfield,2686.568
ORD#540537890,2021-07-24 05:30:34.075974,KELI8214-645,North Lauderdale,Lake Worth,3216.339
ORD#540566510,2019-04-17 00:22:34.075989,MZYX3080-424,Independence,Bartow,1197.52
ORD#540595131,2019-06-15 15:01:34.076005,JFLB9447-909,Loma Linda,El Paso,3516.0750000000003
ORD#540623753,2017-04-30 18:11:34.076019,CJLS3542-736,Madison,Zanesville,2795.364
ORD#540652376,2016-09-23 09:24:34.076032,PNQZ3158-829,Albuquerque,Naples,2831.67
ORD#540681000,2020-06-13 22:27:34.076044,LXPO9855-471,Indianapolis,Dearborn Heights,2187.16
ORD#540709625,2018-09-01 08:25:34.076054,AYAZ6891-501,Dodge City,Universal City,3888.597
ORD#540738251,2018-08-19 07:41:34.076063,CNSK3491-066,Orland Park,Safety Harbor,1175.15
ORD#540766878,2016-12-24 19:05:34.076073,TBSS6791-381,Bremerton,Taylor,2838.843
ORD#540795506,2021-06-13 14:27:34.076083,CGKX8441-153,Deerfield,Freeport,3011.5725
ORD#540824135,2024-05-04 19:44:34.076093,ZJLB2440-784,Ashtabula,Kokomo,2050.84
ORD#540852765,2015-11-03 08:17:34.076103,ACXN7115-239,Homer Glen,Lancaster,597.16
ORD#540881396,2020-03-03 00:16:34.076114,LTMM3699-867,Paducah,Cleveland Heights,2018.57
ORD#540910028,2019-12-16 01:26:34.076125,TSIZ6590-093,North Miami Beach,Blue Island,4052.494
ORD#540938661,2022-07-05 22:42:34.076136,KMJK7758-795,Yakima,Northglenn,618.52
ORD#540967295,2021-01-26 20:10:34.076147,TGTK9982-540,Coral Gables,Sylvania,4080.4335
ORD#540995930,2025-01-07 07:37:34.076159,BOUA8907-494,Perth Amboy,Rocky Mount,2187.88
ORD#541024566,2021-03-31 11:39:34.076169,QLCL6850-909,Millville,Queen Creek,3589.822
ORD#541053203,2021-03-18 22:00:34.076178,XHUI1049-333,Alamo,Sammamish,3896.4595
ORD#541081841,2022-05-01 01:25:34.076188,KTRB5865-809,Ocean Springs,Fremont,412.37
ORD#541110480,2023-04-05 05:54:34.076198,VODB9417-925,Fort Collins,Elmwood Park,1342.53
ORD#541139120,2016-04-06 07:10:34.076208,PVBN6332-525,Hammond,Rochester,1030.55
ORD#541167761,2015-06-16 17:05:34.076218,JEEY3864-305,Pearl,South Plainfield,3976.7165
ORD#541196403,2024-08-26 04:15:34.076227,UGPI5705-840,Avenal,Bellaire,3960.2435
ORD#541225046,2023-04-08 17:24:34.076238,LNNK7885-478,Cottonwood Heights,Bozeman,2493.54
ORD#541253690,2018-12-02 23:59:34.076248,HHRH2796-600,Santa Fe,Pascagoula,3473.715
ORD#541282335,2015-11-22 11:35:34.076258,WABS4373-840,Kernersville,Park Ridge,3060.28
ORD#541310981,2018-02-19 23:28:34.076269,IZBE1460-029,Harrison,Round Lake Beach,3201.21
ORD#541339628,2018-11-02 21:57:34.076280,VPLQ4055-885,Stillwater,Freeport,3102.597
ORD#541368276,2022-02-26 14:24:34.076292,JMUI2233-870,Placentia,Oceanside,3475.008
ORD#541396925,2018-05-15 13:59:34.076303,XNAH4777-371,Fridley,Bonita Springs,3613.8005
ORD#541425575,2020-12-19 14:53:34.076314,WZQB0767-693,Casa Grande,Merrillville,2626.2368
ORD#541454226,2023-07-28 03:36:34.076325,VACB1758-380,Everett,Ashtabula,3062.934
ORD#541482878,2020-06-23 17:14:34.076336,XPLW2617-190,Slidell,Romulus,1363.44
ORD#541511531,2021-07-28 04:45:34.076347,BFHB6862-471,Friendswood,Saratoga Springs,1980.8272
ORD#541540185,2024-02-23 05:04:34.076368,YVCD1981-392,Menasha,Andover,672.14
ORD#541568840,2018-03-05 23:56:34.076380,KAKO1148-775,Fort Wayne,Riverside,2761.767
ORD#541597496,2019-12-19 08:46:34.076392,LMFX6162-196,Wichita Falls,Tigard,3748.5255
ORD#541626153,2018-11-29 02:00:34.076404,MYPE5799-797,Amsterdam,Grapevine,3468.6715
ORD#541654811,2017-06-24 13:52:34.076415,IGUQ5489-626,Hemet,Bell Gardens,3646.16
ORD#541683470,2018-08-02 09:41:34.076426,AZBH9076-335,Marietta,Cupertino,3991.9825
ORD#541712130,2020-08-12 06:00:34.076437,MGNY6993-146,Gloucester,Lewisville,1439.47
ORD#541740791,2019-09-03 20:48:34.076448,DIXG0527-827,Grapevine,Fort Pierce,3632.2625
ORD#541769453,2020-06-11 05:48:34.076459,VMWG8507-366,Ottawa,Pharr,2889.21
ORD#541798116,2017-01-17 06:20:34.076470,XJDV8162-827,Burien,Gadsden,718.8
ORD#541826780,2020-09-05 14:14:34.076482,FLSC1563-511,St. Louis Park,Wilmette,1685.51
ORD#541855445,2015-08-22 16:43:34.076493,COVU9624-971,East Cleveland,Rexburg,2964.096
ORD#541884111,2022-04-28 10:20:34.076504,VJAE1745-816,League City,Rancho Palos Verdes,295.78
ORD#541912778,2015-06-20 08:00:34.076515,ZZSA4738-139,Millville,Paramount,1996.29
ORD#541941446,2023-07-23 07:23:34.076526,HJXM0320-364,Gardena,Altamonte Springs,2456.29
ORD#541970115,2020-01-12 09:42:34.076549,KIIR2829-249,Everett,Little Rock,1881.09
ORD#541998785,2018-04-22 22:34:34.076560,XHUY9883-461,Owensboro,Pearl,2563.34
ORD#542027456,2015-07-22 22:51:34.076571,NOSS8651-240,Delray Beach,Barberton,1321.49
ORD#542056128,2021-11-05 15:33:34.076582,GQAB4950-675,Burlingame,Royal Oak,1857.91
ORD#542084801,2016-01-01 07:04:34.076601,TXTR5278-149,Indian Trail,Emporia,604.11
ORD#542113475,2017-10-21 23:35:34.076612,QPQJ4980-649,Munster,Keller,1118.17
ORD#542142150,2024-05-06 14:28:34.076623,FESZ8507-868,Draper,Bellflower,381.39
ORD#542170826,2016-04-17 23:23:34.076634,LASQ8420-708,Santa Maria,Port Arthur,3760.366
ORD#542199503,2019-09-16 10:55:34.076645,VXON1422-937,Quincy,Wheaton,1156.94
ORD#542228181,2018-06-09 17:52:34.076656,JQMW2722-195,Gaithersburg,San Dimas,2737.458
ORD#542256860,2019-03-11 14:57:34.076667,RIZR5889-667,Garner,Talladega,2421.08
ORD#542285540,2019-04-08 02:01:34.076677,CNPX8946-574,Alhambra,Chula Vista,2443.6104
ORD#542314221,2019-09-04 10:39:34.076687,DQIA3481-008,Socorro,Rosemead,1633.84
ORD#542342903,2015-09-04 14:22:34.076697,TWBR8605-494,Andover,Prairie Village,3191.752
ORD#542371586,2016-01-29 02:55:34.076707,DDMM6804-620,Easley,Salem,1645.34
ORD#542400270,2019-09-29 15:08:34.076717,AZJY1941-726,Harrisburg,Galt,3391.398
ORD#542428955,2020-03-20 14:24:34.076727,GHSE1170-089,Williamsport,Owensboro,3881.78
ORD#542457641,2023-09-07 11:59:34.076738,CZFG3398-682,Burbank,Vero Beach,804.79
ORD#542486328,2022-09-30 00:33:34.076748,ZCPI9205-327,Corinth,South Holland,3054.429
ORD#542515016,2020-02-16 13:38:34.076758,MDAP0370-527,Raytown,Madera,2662.2
ORD#542543705,2024-11-03 21:45:34.076768,PCOB5325-921,Covington,South Portland,2731.75
ORD#542572395,2015-06-24 04:43:34.076778,HGUT7661-410,Ormond Beach,Port Huron,2040.53
ORD#542601086,2020-08-16 00:10:34.076788,PWLA4499-851,Elgin,Elgin,4186.1225
ORD#542629778,2016-12-12 10:37:34.076798,STSV9882-297,Lemoore,St. Joseph,2224.51
ORD#542658471,2015-09-25 13:11:34.076808,IIPK3692-195,Chesapeake,Kentwood,2089.47
ORD#542687165,2016-03-14 03:10:34.076818,STRO6176-207,McAlester,Wilmette,2993.78
ORD#542715860,2021-01-17 13:43:34.076829,VWJG4736-385,Durham,Upper Arlington,1383.58
ORD#542744556,2016-07-19 17:30:34.076839,PCSM3471-005,East Ridge,Westerville,3652.1355
ORD#542773253,2017-06-15 14:19:34.076850,UNWJ6796-541,Vallejo,Jupiter,1374.79
ORD#542801951,2015-04-26 23:07:34.076862,UCZR0914-581,Balch Springs,Carmel,2857.128
ORD#542830650,2019-01-30 13:31:34.076874,ASMA5335-390,The Colony,Southaven,2576.59
ORD#542859350,2019-06-08 15:05:34.076885,XLBH3328-374,Ogden,Gretna,3200.436
ORD#542888051,2022-10-03 08:21:34.076896,JPGO3569-090,University Place,Plantation,1193.54
ORD#542916753,2016-08-20 10:06:34.076907,YXDM0695-445,Yakima,Fairview Heights,1557.1
ORD#542945456,2016-03-21 05:24:34.076918,LGCX3680-684,Hilton Head Island,Rowlett,1112.5
ORD#542974160,2024-10-02 09:01:34.076929,METU0535-165,Little Elm,Pottstown,724.67
ORD#543002865,2022-11-17 02:23:34.076941,OBXN2296-420,Cambridge,Harrisburg,1068.1
ORD#543031571,2017-10-12 08:18:34.076952,JLSW7824-003,Flagstaff,Hartford,3500.469
ORD#543060278,2018-12-03 04:56:34.076963,HXPH1823-206,Columbia Heights,Skokie,2655.656
ORD#543088986,2021-12-07 15:32:34.076975,VAZF8029-119,Addison,South Salt Lake,1471.85
ORD#543117695,2018-05-08 22:25:34.076986,OZAR0106-194,Davenport,Palm Coast,3551.045
ORD#543146405,2017-04-23 16:28:34.076997,SPEP2154-371,Melrose Park,Homewood,3050.816
ORD#543175116,2017-09-06 04:32:34.077008,IOPQ8857-287,Bowling Green,Rancho Santa Margarita,1460.86
ORD#543203828,2019-09-08 16:13:34.077019,GBEY9855-911,Sugar Hill,Taylor,2238.9
ORD#543232541,2018-05-02 23:34:34.077030,DDYO5984-800,Garner,Spring Hill,1056.5
ORD#543261255,2023-09-05 20:22:34.077041,ZQMN4646-197,Charlotte,South St. Paul,3802.373
ORD#543289970,2020-08-08 09:39:34.077052,VDHQ2028-254,Pompano Beach,Quincy,282.66
ORD#543318686,2019-01-28 13:24:34.077063,RCXG8370-009,Ridgecrest,Racine,490.06
ORD#543347403,2020-02-07 15:34:34.077074,LAAA4854-521,Kalispell,New Lenox,2970.68
ORD#543376121,2017-08-27 13:33:34.077085,JKAZ7630-342,Seattle,Lynn,2085.56
ORD#543404840,2024-03-29 13:23:34.077096,HWNE0050-712,Laguna Woods,Mineral Wells,554.62
ORD#543433560,2016-09-06 22:16:34.077108,FPWC9862-452,Goleta,Bristol,3901.653
ORD#543462281,2016-03-30 10:51:34.077119,XURG3174-965,Mansfield,East Orange,3112.983
ORD#543491003,2023-05-12 07:44:34.077130,MNSZ9998-450,Salem,Mountlake Terrace,1998.89
ORD#543519726,2024-05-23 07:58:34.077141,DPLX4747-562,Lake Havasu City,Bensenville,3092.535
ORD#543548450,2021-11-09 00:25:34.077152,XQON1141-006,Colton,Palm Springs,1289.87
ORD#543577175,2016-08-03 13:31:34.077163,CXUO3211-480,Klamath Falls,Cape Girardeau,884.75
ORD#543605901,2017-01-23 19:09:34.077173,FHYO2425-624,West Linn,Mill Creek,1938.5256
ORD#543634628,2020-10-13 10:56:34.077183,DYCC3239-660,Greenacres,Lewisville,2806.88
ORD#543663356,2021-08-22 00:52:34.077193,YCCZ1496-749,Elizabeth City,San Diego,3494.333
ORD#543692085,2021-06-07 05:30:34.077203,NWIS3168-537,Parma Heights,Wilkes-Barre,861.6
ORD#543720815,2018-06-17 05:36:34.077213,LGPI9533-096,Bourbonnais,Bakersfield,2647.42
ORD#543749546,2024-08-04 07:29:34.077223,LTGL8584-550,Fairhope,Albany,3321.945
ORD#543778278,2020-04-14 07:58:34.077233,HNWI3453-613,Dayton,Cupertino,3491.1450000000004
ORD#543807011,2020-03-23 03:27:34.077243,OCVQ9433-249,Morton Grove,Gahanna,3438.7380000000003
ORD#543835745,2016-12-22 11:33:34.077253,CRUS3524-878,Ansonia,Chambersburg,583.08
ORD#543864480,2022-08-07 11:00:34.077263,HNSY2669-356,Blacksburg,Fullerton,2632.912
ORD#543893216,2019-11-02 06:48:34.077273,ETLQ1669-324,Palos Hills,Torrance,1754.94
ORD#543921953,2023-12-06 20:51:34.077282,WJXE7804-776,Palmdale,Fresno,2686.36
ORD#543950691,2016-11-12 14:40:34.077292,VOJZ5186-592,Salem,Addison,3401.937
ORD#543979430,2017-01-20 07:35:34.077302,SJZA7840-004,Detroit,Fairbanks,1818.78
ORD#544008170,2020-09-25 16:29:34.077312,UGPF6777-817,Lodi,Galveston,2488.8512
ORD#544036911,2018-03-28 11:52:34.077324,BFXC3174-974,Universal City,Chicago,797.44
ORD#544065653,2017-03-06 21:39:34.077335,PCYT7828-706,Berkeley,Coalinga,2014.16
ORD#544094396,2018-11-01 13:29:34.077347,KLWS0250-938,Laguna Woods,Trussville,1285.34
ORD#544123140,2020-01-08 13:50:34.077358,ITUA1300-971,Hialeah Gardens,Murfreesboro,901.27
ORD#544151885,2017-10-15 17:43:34.077369,ZBYE9042-531,Glendora,St. Marys,2768.652
ORD#544180631,2021-10-13 13:36:34.077380,MQTB5838-773,Lawrence,Schaumburg,3403.7995
ORD#544209378,2023-04-15 18:57:34.077391,EAZS0952-252,Schenectady,Daly City,3558.95
ORD#544238126,2018-05-28 20:54:34.077402,TVBR5750-453,Bedford,Mount Prospect,2125.33
ORD#544266875,2022-04-13 23:57:34.077413,FODT7338-520,Buffalo,Bowie,936.44
ORD#544295625,2020-07-05 20:57:34.077425,BRJH8913-894,Meriden,Opelousas,2121.1696
ORD#544324376,2018-10-01 11:38:34.077436,NQLZ3535-194,Santa Maria,Lake Zurich,3306.6450000000004
ORD#544353128,2018-04-29 23:03:34.077447,GFDU2168-075,Lake Forest,Hammond,3058.965
ORD#544381881,2017-03-16 09:54:34.077458,YLTI3767-989,Cuyahoga Falls,Natchez,3930.145
ORD#544410635,2019-11-17 17:24:34.077469,HBUD8987-201,Belton,Sulphur,567.02
ORD#544439390,2015-05-16 02:12:34.077480,BEJL4262-054,Eagle Pass,Oxnard,1487.38
ORD#544468146,2019-11-29 15:58:34.077491,YAOW7423-705,Golden Valley,Paso Robles,2921.7
ORD#544496903,2021-01-27 03:50:34.077502,FPBV2297-380,North Plainfield,Michigan City,3693.2755
ORD#544525661,2020-08-03 00:02:34.077513,QMVI7775-931,Green,Hattiesburg,2571.92
ORD#544554420,2018-07-04 05:26:34.077524,VAJI2323-262,San Luis Obispo,San Benito,311.42
